sbspcsn,Order,familis,long,lat,SITECODE,SITENAME,RELEASE_DA,MS,SITETYPE,INSPIRE_ID,PER.x,Code_18,Remark,Area_Ha,ID,GRID_CODE,LABEL1,LABEL2,LABEL3,RGB,hex,PER.y,elevation,hilda_transition,hilda_2018,hilda_1998
Euscorpius candiota,Scorpiones,Euscorpiidae,24.7004,35.2422,GR4330005,"OROS IDI (VORIZIA, GERANOI, KALI MADARA)",2021/12/14,GR,B,,ะ. สัวิวำ,"321",,1550.96350830508,EU_658512,26,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Natural grasslands,204-242-077,#CCF24D,ะ. สัวิวำ,724.188842773438,35,55,33
Euscorpius candiota,Scorpiones,Euscorpiidae,24.3018,35.1838,GR4340012,ASFENDOU - KALLIKRATIS KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"223",,375.313095664974,EU_637266,17,Agricultural areas,Permanent crops,Olive groves,230-166-000,#E6A600,ะ. สัวิวำ,23.691951751709,33,33,33
Euscorpius candiota,Scorpiones,Euscorpiidae,24.8714,35.2117,GR4330005,"OROS IDI (VORIZIA, GERANOI, KALI MADARA)",2021/12/14,GR,B,,ะ. สัวิวำ,"323",,36760.9252602249,EU_662533,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,1474.12976074219,33,33,33
Euscorpius candiota,Scorpiones,Euscorpiidae,24.792,35.1973,GR4330005,"OROS IDI (VORIZIA, GERANOI, KALI MADARA)",2021/12/14,GR,B,,ะ. สัวิวำ,"323",,335.854010519937,EU_662233,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,1906.44067382812,33,33,33
Euscorpius candiota,Scorpiones,Euscorpiidae,24.4003,35.2387,,,,,,,,"312",,27.7969552749925,EU_654075,24,Forest and semi natural areas,Forests,Coniferous forest,000-166-000,#00A600,ะ. สัวิวำ,541.815795898438,23,33,22
Euscorpius candiota,Scorpiones,Euscorpiidae,24.4003,35.2387,,,,,,,,"312",,27.7969552749925,EU_654075,24,Forest and semi natural areas,Forests,Coniferous forest,000-166-000,#00A600,ะ. สัวิวำ,541.815795898438,23,33,22
Euscorpius candiota,Scorpiones,Euscorpiidae,24.7595,35.1882,GR4330005,"OROS IDI (VORIZIA, GERANOI, KALI MADARA)",2021/12/14,GR,B,,ะ. สัวิวำ,"324",,415.494055325059,EU_667224,29,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Transitional woodland-shrub,166-242-000,#A6F200,ะ. สัวิวำ,986.906066894531,33,33,33
Euscorpius candiota,Scorpiones,Euscorpiidae,24.5815,35.2757,GR4330004,"PRASSANO FARANGI - PATSOS - SFAKORYAKO REMA - PARALIA RETHYMNOU KAI EKVOLI GEROPOTAMOU, AKR. LIANOS KAVOS - PERIVOLIA",2021/12/14,GR,B,,ะ. สัวิวำ,"223",,443.089673595055,EU_637390,17,Agricultural areas,Permanent crops,Olive groves,230-166-000,#E6A600,ะ. สัวิวำ,212.654815673828,24,44,22
Euscorpius candiota,Scorpiones,Euscorpiidae,24.5815,35.2757,GR4330004,"PRASSANO FARANGI - PATSOS - SFAKORYAKO REMA - PARALIA RETHYMNOU KAI EKVOLI GEROPOTAMOU, AKR. LIANOS KAVOS - PERIVOLIA",2021/12/14,GR,B,,ะ. สัวิวำ,"223",,443.089673595055,EU_637390,17,Agricultural areas,Permanent crops,Olive groves,230-166-000,#E6A600,ะ. สัวิวำ,212.654815673828,24,44,22
Euscorpius candiota,Scorpiones,Euscorpiidae,24.7472,35.4006,,,,,,,,"323",,36760.9252602249,EU_662533,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,114.403411865234,33,33,33
Faronus albimontium,Coleoptera,Staphylinidae,23.9127777777778,35.3186111111111,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"323",,1655.84280389511,EU_662299,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,1138.34497070312,33,33,33
Faronus albimontium,Coleoptera,Staphylinidae,23.9127777777778,35.3186111111111,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"323",,1655.84280389511,EU_662299,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,1138.34497070312,33,33,33
Faronus albimontium,Coleoptera,Staphylinidae,23.9208333333333,35.3183333333333,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"323",,1655.84280389511,EU_662299,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,1220.07214355469,33,33,33
Faronus lefkamontium,Coleoptera,Staphylinidae,23.9,35.316667,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"321",,112.884465615032,EU_658405,26,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Natural grasslands,204-242-077,#CCF24D,ะ. สัวิวำ,1296.45056152344,33,33,33
Faronus lefkamontium,Coleoptera,Staphylinidae,23.85,35.3166666666667,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"312",,1921.62828373509,EU_654086,24,Forest and semi natural areas,Forests,Coniferous forest,000-166-000,#00A600,ะ. สัวิวำ,949.629211425781,33,33,33
Faronus meybohmi,Coleoptera,Staphylinidae,23.85,35.3166666666667,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"312",,1921.62828373509,EU_654086,24,Forest and semi natural areas,Forests,Coniferous forest,000-166-000,#00A600,ะ. สัวิวำ,949.629211425781,33,33,33
Faronus meybohmi,Coleoptera,Staphylinidae,23.9127777777778,35.3186111111111,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"323",,1655.84280389511,EU_662299,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,1138.34497070312,33,33,33
Faronus meybohmi,Coleoptera,Staphylinidae,23.8925,35.3227777777778,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"211",,83.8116502549812,EU_634173,12,Agricultural areas,Arable land,Non-irrigated arable land,255-255-168,#FFFFA8,ะ. สัวิวำ,1062.80590820312,22,22,22
Faronus meybohmi,Coleoptera,Staphylinidae,23.9,35.316667,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"321",,112.884465615032,EU_658405,26,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Natural grasslands,204-242-077,#CCF24D,ะ. สัวิวำ,1296.45056152344,33,33,33
Faronus meybohmi,Coleoptera,Staphylinidae,23.91594,35.359734,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"312",,1921.62828373509,EU_654086,24,Forest and semi natural areas,Forests,Coniferous forest,000-166-000,#00A600,ะ. สัวิวำ,1107.4990234375,33,33,33
Faronus meybohmi,Coleoptera,Staphylinidae,23.922297,35.357024,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"324",,1252.77265103518,EU_667271,29,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Transitional woodland-shrub,166-242-000,#A6F200,ะ. สัวิวำ,995.135192871094,33,33,33
Faronus meybohmi,Coleoptera,Staphylinidae,24.175005,35.305663,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"321",,13167.4076025997,EU_658510,26,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Natural grasslands,204-242-077,#CCF24D,ะ. สัวิวำ,962.940856933594,33,33,33
Faronus meybohmi,Coleoptera,Staphylinidae,23.916667,35.3,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"332",,278.150900330024,EU_672268,31,Forest and semi natural areas,Open spaces with little or no vegetation,Bare rocks,204-204-204,#CCCCCC,ะ. สัวิวำ,1311.56567382812,33,33,33
Faronus meybohmi,Coleoptera,Staphylinidae,24.1638888888889,35.2433333333333,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"321",,13167.4076025997,EU_658510,26,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Natural grasslands,204-242-077,#CCF24D,ะ. สัวิวำ,795.638488769531,33,33,33
Faronus meybohmi,Coleoptera,Staphylinidae,23.9505555555556,35.3272222222222,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"323",,1655.84280389511,EU_662299,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,1461.50378417969,33,33,33
Faronus meybohmi,Coleoptera,Staphylinidae,23.88333,35.33333,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"312",,1921.62828373509,EU_654086,24,Forest and semi natural areas,Forests,Coniferous forest,000-166-000,#00A600,ะ. สัวิวำ,1096.556640625,22,22,22
Faronus meybohmi,Coleoptera,Staphylinidae,23.959246642,35.2911317520001,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"324",,384.086531585011,EU_667202,29,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Transitional woodland-shrub,166-242-000,#A6F200,ะ. สัวิวำ,349.973419189453,44,44,44
Gabrius candicus,Coleoptera,Staphylinidae,23.6319444444444,35.3711111111111,GR4340004,ELOS - TOPOLIA - SASALOS - AGIOS DIKAIOS,2021/12/14,GR,B,,ะ. สัวิวำ,"223",,151.858620754959,EU_637331,17,Agricultural areas,Permanent crops,Olive groves,230-166-000,#E6A600,ะ. สัวิวำ,581.877868652344,33,33,33
Geomitopsis cretica,Coleoptera,Staphylinidae,25.6319444444444,35.1169444444444,,,,,,,,"312",,809.487391090084,EU_656245,24,Forest and semi natural areas,Forests,Coniferous forest,000-166-000,#00A600,ะ. สัวิวำ,813.672912597656,33,33,33
Geomitopsis cretica,Coleoptera,Staphylinidae,26.2116666666667,35.115,,,,,,,,"321",,1102.24556373995,EU_709461,26,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Natural grasslands,204-242-077,#CCF24D,ะ. สัวิวำ,284.060211181641,33,33,33
Geostiba albimontis,Coleoptera,Staphylinidae,24.1638888888889,35.2433333333333,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"321",,13167.4076025997,EU_658510,26,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Natural grasslands,204-242-077,#CCF24D,ะ. สัวิวำ,795.638488769531,33,33,33
Geostiba albimontis,Coleoptera,Staphylinidae,24.1911111111111,35.2541666666667,,,,,,,,"321",,13167.4076025997,EU_658510,26,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Natural grasslands,204-242-077,#CCF24D,ะ. สัวิวำ,1218.36120605469,33,33,33
Geostiba albimontis,Coleoptera,Staphylinidae,24.2772222222222,35.2494444444444,,,,,,,,"321",,197.205114234997,EU_658409,26,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Natural grasslands,204-242-077,#CCF24D,ะ. สัวิวำ,785.968383789062,33,33,33
Geostiba albimontis,Coleoptera,Staphylinidae,23.8277777777778,35.3583333333333,,,,,,,,"311",,294.294798744909,EU_651999,23,Forest and semi natural areas,Forests,Broad-leaved forest,128-255-000,#80FF00,ะ. สัวิวำ,772.402587890625,33,33,33
Geostiba albimontis,Coleoptera,Staphylinidae,23.8163888888889,35.3625,,,,,,,,"311",,294.294798744909,EU_651999,23,Forest and semi natural areas,Forests,Broad-leaved forest,128-255-000,#80FF00,ะ. สัวิวำ,827.076354980469,33,33,33
Geostiba albimontis,Coleoptera,Staphylinidae,24.176111,35.263611,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"321",,13167.4076025997,EU_658510,26,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Natural grasslands,204-242-077,#CCF24D,ะ. สัวิวำ,823.256958007812,35,55,33
Geostiba diktiana,Coleoptera,Staphylinidae,25.483333,35.135556,GR4320002,"DIKTI: OROPEDIO LASITHIOU, KATHARO, SELENA, SELAKANO, CHALASMENI KORYFI",2021/12/14,GR,B,,ะ. สัวิวำ,"323",,10129.1506886845,EU_662525,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,1180.59509277344,33,33,33
Geostiba exsecta,Coleoptera,Staphylinidae,24.883333,35.2666666666667,GR4330005,"OROS IDI (VORIZIA, GERANOI, KALI MADARA)",2021/12/14,GR,B,,ะ. สัวิวำ,"323",,36760.9252602249,EU_662533,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,1075.74951171875,33,33,33
Geostiba exsecta,Coleoptera,Staphylinidae,24.8833333333333,35.2333333333333,GR4330005,"OROS IDI (VORIZIA, GERANOI, KALI MADARA)",2021/12/14,GR,B,,ะ. สัวิวำ,"323",,36760.9252602249,EU_662533,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,1377.56066894531,33,33,33
Geostiba exsecta,Coleoptera,Staphylinidae,24.8666666666667,35.25,GR4330005,"OROS IDI (VORIZIA, GERANOI, KALI MADARA)",2021/12/14,GR,B,,ะ. สัวิวำ,"323",,36760.9252602249,EU_662533,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,1190.67810058594,33,33,33
Geostiba exsecta,Coleoptera,Staphylinidae,24.887164,35.248574,GR4330005,"OROS IDI (VORIZIA, GERANOI, KALI MADARA)",2021/12/14,GR,B,,ะ. สัวิวำ,"323",,36760.9252602249,EU_662533,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,1181.08032226562,22,22,22
Geostiba exsecta,Coleoptera,Staphylinidae,24.8844444444444,35.2561111111111,GR4330005,"OROS IDI (VORIZIA, GERANOI, KALI MADARA)",2021/12/14,GR,B,,ะ. สัวิวำ,"323",,36760.9252602249,EU_662533,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,1196.32141113281,22,22,22
Geostiba exsecta,Coleoptera,Staphylinidae,24.8411099520001,35.2051124760001,GR4330005,"OROS IDI (VORIZIA, GERANOI, KALI MADARA)",2021/12/14,GR,B,,ะ. สัวิวำ,"321",,341.320822214912,EU_658478,26,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Natural grasslands,204-242-077,#CCF24D,ะ. สัวิวำ,1342.09936523438,33,33,33
Geostiba icaria,Coleoptera,Staphylinidae,23.8316666666667,35.3738888888889,,,,,,,,"311",,294.294798744909,EU_651999,23,Forest and semi natural areas,Forests,Broad-leaved forest,128-255-000,#80FF00,ะ. สัวิวำ,552.663513183594,33,33,33
Geostiba icaria,Coleoptera,Staphylinidae,23.8333333333333,35.3666666666667,,,,,,,,"323",,45.9004685650127,EU_662243,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,687.610717773438,44,44,44
Geostiba icaria,Coleoptera,Staphylinidae,23.88333,35.33333,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"312",,1921.62828373509,EU_654086,24,Forest and semi natural areas,Forests,Coniferous forest,000-166-000,#00A600,ะ. สัวิวำ,1096.556640625,22,22,22
Geostiba idaea,Coleoptera,Staphylinidae,24.8333333333333,35.3833333333333,,,,,,,,"323",,36760.9252602249,EU_662533,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,362.06689453125,33,33,33
Geostiba idaea,Coleoptera,Staphylinidae,24.8833333333333,35.2,GR4330005,"OROS IDI (VORIZIA, GERANOI, KALI MADARA)",2021/12/14,GR,B,,ะ. สัวิวำ,"321",,155.046490899976,EU_658458,26,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Natural grasslands,204-242-077,#CCF24D,ะ. สัวิวำ,1571.21154785156,33,33,33
Geostiba idaea,Coleoptera,Staphylinidae,24.833333,35.2,GR4330005,"OROS IDI (VORIZIA, GERANOI, KALI MADARA)",2021/12/14,GR,B,,ะ. สัวิวำ,"323",,36760.9252602249,EU_662533,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,1421.94299316406,33,33,33
Geostiba idaea,Coleoptera,Staphylinidae,24.8344444444444,35.205,GR4330005,"OROS IDI (VORIZIA, GERANOI, KALI MADARA)",2021/12/14,GR,B,,ะ. สัวิวำ,"323",,36760.9252602249,EU_662533,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,1389.19409179688,33,33,33
Geostiba idaea,Coleoptera,Staphylinidae,24.795,35.3363888888889,,,,,,,,"223",,892.578611129778,EU_637492,17,Agricultural areas,Permanent crops,Olive groves,230-166-000,#E6A600,ะ. สัวิวำ,310.680938720703,24,44,22
Geostiba idaea,Coleoptera,Staphylinidae,24.8844444444444,35.2561111111111,GR4330005,"OROS IDI (VORIZIA, GERANOI, KALI MADARA)",2021/12/14,GR,B,,ะ. สัวิวำ,"323",,36760.9252602249,EU_662533,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,1196.32141113281,22,22,22
Geostiba idaea,Coleoptera,Staphylinidae,24.833333,35.18333,GR4330005,"OROS IDI (VORIZIA, GERANOI, KALI MADARA)",2021/12/14,GR,B,,ะ. สัวิวำ,"321",,162.84552632996,EU_658423,26,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Natural grasslands,204-242-077,#CCF24D,ะ. สัวิวำ,1590.00402832031,33,33,33
Geostiba inexsecta,Coleoptera,Staphylinidae,24.6480555555556,35.3238888888889,,,,,,,,"243",,910.967625074993,EU_645637,21,Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",230-204-077,#E6CC4D,ะ. สัวิวำ,410.299591064453,33,33,33
Geostiba inexsecta,Coleoptera,Staphylinidae,24.6355555555556,35.2975,,,,,,,,"243",,62.898321625042,EU_645548,21,Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",230-204-077,#E6CC4D,ะ. สัวิวำ,525.116027832031,33,33,33
Geostiba inexsecta,Coleoptera,Staphylinidae,24.6480555555556,35.3238888888889,,,,,,,,"243",,910.967625074993,EU_645637,21,Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",230-204-077,#E6CC4D,ะ. สัวิวำ,410.299591064453,33,33,33
Geostiba meybohmi,Coleoptera,Staphylinidae,25.55,35.15,GR4320002,"DIKTI: OROPEDIO LASITHIOU, KATHARO, SELENA, SELAKANO, CHALASMENI KORYFI",2021/12/14,GR,B,,ะ. สัวิวำ,"242",,352.684821360038,EU_644972,20,Agricultural areas,Heterogeneous agricultural areas,Complex cultivation patterns,255-230-077,#FFE64D,ะ. สัวิวำ,1092.86218261719,32,22,33
Geostiba meybohmi,Coleoptera,Staphylinidae,25.5833333333333,35.1333333333333,,,,,,,,"323",,10129.1506886845,EU_662525,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,1247.19323730469,33,33,33
Geostiba meybohmi,Coleoptera,Staphylinidae,25.6033333333333,35.22,,,,,,,,"323",,10129.1506886845,EU_662525,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,379.364227294922,44,44,44
Geostiba meybohmi,Coleoptera,Staphylinidae,25.5175,35.2444444444444,GR4320002,"DIKTI: OROPEDIO LASITHIOU, KATHARO, SELENA, SELAKANO, CHALASMENI KORYFI",2021/12/14,GR,B,,ะ. สัวิวำ,"324",,1344.46476049502,EU_671669,29,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Transitional woodland-shrub,166-242-000,#A6F200,ะ. สัวิวำ,872.674255371094,33,33,33
Geostiba meybohmi,Coleoptera,Staphylinidae,25.6252777777778,35.1111111111111,,,,,,,,"312",,809.487391090084,EU_656245,24,Forest and semi natural areas,Forests,Coniferous forest,000-166-000,#00A600,ะ. สัวิวำ,954.156372070312,33,33,33
