order	family	genus	scientificName	decimalLatitude	decimalLongitude	SITECODE	SITENAME	RELEASE_DA	MS	SITETYPE	INSPIRE_ID	PER.x	Code_18	Remark	Area_Ha	ID	GRID_CODE	LABEL1	LABEL2	LABEL3	RGB	hex	PER.y	elevation	hilda_transition	hilda_2018	hilda_1998	hilda_transition.1	hilda_2018.1	hilda_1998.1
Orthoptera	Gryllidae	Gryllomorpha	Gryllomorpha cretensis	35.2064	24.833	GR4330005	OROS IDI (VORIZIA, GERANOI, KALI MADARA)	2021-12-14	GR	B	NA	ะ. สัวิวำ	323	NA	36760.92526022485	EU_662533	28	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Sclerophyllous vegetation	166-230-077	#A6E64D	ะ. สัวิวำ	1412.7352294921875	33	33	33	33	33	33
Orthoptera	Tettigoniidae	Platycleis	Platycleis albopunctata cretica	35.2064	24.833	GR4330005	OROS IDI (VORIZIA, GERANOI, KALI MADARA)	2021-12-14	GR	B	NA	ะ. สัวิวำ	323	NA	36760.92526022485	EU_662533	28	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Sclerophyllous vegetation	166-230-077	#A6E64D	ะ. สัวิวำ	1412.7352294921875	33	33	33	33	33	33
Coleoptera	Carabidae	Tapinopterus	Tapinopterus creticus	35.2064	24.833	GR4330005	OROS IDI (VORIZIA, GERANOI, KALI MADARA)	2021-12-14	GR	B	NA	ะ. สัวิวำ	323	NA	36760.92526022485	EU_662533	28	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Sclerophyllous vegetation	166-230-077	#A6E64D	ะ. สัวิวำ	1412.7352294921875	33	33	33	33	33	33
Coleoptera	Carabidae	Zabrus	Zabrus oertzeni oertzeni	35.2064	24.833	GR4330005	OROS IDI (VORIZIA, GERANOI, KALI MADARA)	2021-12-14	GR	B	NA	ะ. สัวิวำ	323	NA	36760.92526022485	EU_662533	28	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Sclerophyllous vegetation	166-230-077	#A6E64D	ะ. สัวิวำ	1412.7352294921875	33	33	33	33	33	33
Scorpiones	Euscorpiidae	Euscorpius	Euscorpius candiota	35.2067	26.2988	GR4320006	VOREIOANATOLIKO AKRO KRITIS: DIONYSADES, ELASA KAI CHERSONISOS SIDERO (AKRA MAVRO MOURI โ€“ VAI โ€“ AKRA PLAKAS) KAI THALASSIA ZONI	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	34.09136187995686	EU_709467	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	18.318096160888672	0	0	0	0	0	0
Chilopoda	Scolopendridae	Scolopendra	Scolopendra cretica	35.2067	26.2988	GR4320006	VOREIOANATOLIKO AKRO KRITIS: DIONYSADES, ELASA KAI CHERSONISOS SIDERO (AKRA MAVRO MOURI โ€“ VAI โ€“ AKRA PLAKAS) KAI THALASSIA ZONI	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	34.09136187995686	EU_709467	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	18.318096160888672	0	0	0	0	0	0
Chilopoda	Scolopendridae	Scolopendra	Scolopendra cretica	35.2072	24.8395	GR4330005	OROS IDI (VORIZIA, GERANOI, KALI MADARA)	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	341.3208222149119	EU_658478	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	1341.988525390625	33	33	33	33	33	33
Diplopoda	Schizopetalidae	Acanthopetalum	Acanthopetalum minotauri	35.2076	24.624	NA	NA	NA	NA	NA	NA	NA	223	NA	409.2309895649744	EU_637328	17	Agricultural areas	Permanent crops	Olive groves	230-166-000	#E6A600	ะ. สัวิวำ	567.4505615234375	33	33	33	33	33	33
Scorpiones	Euscorpiidae	Euscorpius	Euscorpius candiota	35.2076	24.624	NA	NA	NA	NA	NA	NA	NA	223	NA	409.2309895649744	EU_637328	17	Agricultural areas	Permanent crops	Olive groves	230-166-000	#E6A600	ะ. สัวิวำ	567.4505615234375	33	33	33	33	33	33
Chilopoda	Lithobiidae	Lithobius	Lithobius creticus	35.2076	24.624	NA	NA	NA	NA	NA	NA	NA	223	NA	409.2309895649744	EU_637328	17	Agricultural areas	Permanent crops	Olive groves	230-166-000	#E6A600	ะ. สัวิวำ	567.4505615234375	33	33	33	33	33	33
Diplopoda	Julidae	Megaphyllum	Megaphyllum cretica	35.2076	24.624	NA	NA	NA	NA	NA	NA	NA	223	NA	409.2309895649744	EU_637328	17	Agricultural areas	Permanent crops	Olive groves	230-166-000	#E6A600	ะ. สัวิวำ	567.4505615234375	33	33	33	33	33	33
Araneae	Gnaphosidae	Zelotes	Zelotes creticus	35.2076	24.624	NA	NA	NA	NA	NA	NA	NA	223	NA	409.2309895649744	EU_637328	17	Agricultural areas	Permanent crops	Olive groves	230-166-000	#E6A600	ะ. สัวิวำ	567.4505615234375	33	33	33	33	33	33
Orthoptera	Tettigoniidae	Eupholidoptera	Eupholidoptera astyla	35.2076	24.624	NA	NA	NA	NA	NA	NA	NA	223	NA	409.2309895649744	EU_637328	17	Agricultural areas	Permanent crops	Olive groves	230-166-000	#E6A600	ะ. สัวิวำ	567.4505615234375	33	33	33	33	33	33
Orthoptera	Gryllidae	Gryllomorpha	Gryllomorpha cretensis	35.2076	24.624	NA	NA	NA	NA	NA	NA	NA	223	NA	409.2309895649744	EU_637328	17	Agricultural areas	Permanent crops	Olive groves	230-166-000	#E6A600	ะ. สัวิวำ	567.4505615234375	33	33	33	33	33	33
Chilopoda	Scolopendridae	Scolopendra	Scolopendra cretica	35.2076	24.624	NA	NA	NA	NA	NA	NA	NA	223	NA	409.2309895649744	EU_637328	17	Agricultural areas	Permanent crops	Olive groves	230-166-000	#E6A600	ะ. สัวิวำ	567.4505615234375	33	33	33	33	33	33
Scorpiones	Euscorpiidae	Euscorpius	Euscorpius candiota	35.2088	24.2332	GR4340012	ASFENDOU - KALLIKRATIS KAI PARAKTIA ZONI	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	135.6650970150227	EU_658362	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	182.18055725097656	33	33	33	33	33	33
Coleoptera	Carabidae	Acinopus	Acinopus creticus	35.2092	24.793	GR4330005	OROS IDI (VORIZIA, GERANOI, KALI MADARA)	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	1003.9232377351537	EU_658457	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	2219.75244140625	33	33	33	33	33	33
Coleoptera	Tenebrionidae	Dailognatha	Dailognatha quadricollis montana	35.2092	24.793	GR4330005	OROS IDI (VORIZIA, GERANOI, KALI MADARA)	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	1003.9232377351537	EU_658457	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	2219.75244140625	33	33	33	33	33	33
Coleoptera	Tenebrionidae	Dendarus	Dendarus politus	35.2092	24.793	GR4330005	OROS IDI (VORIZIA, GERANOI, KALI MADARA)	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	1003.9232377351537	EU_658457	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	2219.75244140625	33	33	33	33	33	33
Orthoptera	Tettigoniidae	Eupholidoptera	Eupholidoptera forcipata	35.2092	24.793	GR4330005	OROS IDI (VORIZIA, GERANOI, KALI MADARA)	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	1003.9232377351537	EU_658457	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	2219.75244140625	33	33	33	33	33	33
Coleoptera	Carabidae	Harpalus	Harpalus sulphuripes creticus	35.2092	24.793	GR4330005	OROS IDI (VORIZIA, GERANOI, KALI MADARA)	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	1003.9232377351537	EU_658457	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	2219.75244140625	33	33	33	33	33	33
Orthoptera	Tettigoniidae	Platycleis	Platycleis albopunctata cretica	35.2092	24.793	GR4330005	OROS IDI (VORIZIA, GERANOI, KALI MADARA)	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	1003.9232377351537	EU_658457	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	2219.75244140625	33	33	33	33	33	33
Diplopoda	Julidae	Megaphyllum	Megaphyllum cretica	35.2092	24.793	GR4330005	OROS IDI (VORIZIA, GERANOI, KALI MADARA)	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	1003.9232377351537	EU_658457	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	2219.75244140625	33	33	33	33	33	33
Coleoptera	Tenebrionidae	Odocnemis	Odocnemis cretensis	35.2092	24.793	GR4330005	OROS IDI (VORIZIA, GERANOI, KALI MADARA)	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	1003.9232377351537	EU_658457	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	2219.75244140625	33	33	33	33	33	33
Coleoptera	Carabidae	Platyderus	Platyderus jedlickai	35.2092	24.793	GR4330005	OROS IDI (VORIZIA, GERANOI, KALI MADARA)	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	1003.9232377351537	EU_658457	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	2219.75244140625	33	33	33	33	33	33
Scorpiones	Euscorpiidae	Euscorpius	Euscorpius candiota	35.2095	25.2201	NA	NA	NA	NA	NA	NA	NA	223	NA	61940.61339603979	EU_637529	17	Agricultural areas	Permanent crops	Olive groves	230-166-000	#E6A600	ะ. สัวิวำ	321.2672119140625	22	22	22	22	22	22
Coleoptera	Tenebrionidae	Dailognatha	Dailognatha quadricollis montana	35.2102	24.7567	GR4330005	OROS IDI (VORIZIA, GERANOI, KALI MADARA)	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	153.43271772001	EU_658443	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	1557.7880859375	33	33	33	33	33	33
Coleoptera	Tenebrionidae	Dendarus	Dendarus foraminosus foraminosus	35.2102	24.7567	GR4330005	OROS IDI (VORIZIA, GERANOI, KALI MADARA)	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	153.43271772001	EU_658443	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	1557.7880859375	33	33	33	33	33	33
Chilopoda	Scolopendridae	Scolopendra	Scolopendra cretica	35.2102	24.7567	GR4330005	OROS IDI (VORIZIA, GERANOI, KALI MADARA)	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	153.43271772001	EU_658443	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	1557.7880859375	33	33	33	33	33	33
Coleoptera	Carabidae	Zabrus	Zabrus oertzeni oertzeni	35.2102	24.7567	GR4330005	OROS IDI (VORIZIA, GERANOI, KALI MADARA)	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	153.43271772001	EU_658443	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	1557.7880859375	33	33	33	33	33	33
Scorpiones	Euscorpiidae	Euscorpius	Euscorpius candiota	35.2103	25.5302	GR4320002	DIKTI: OROPEDIO LASITHIOU, KATHARO, SELENA, SELAKANO, CHALASMENI KORYFI	2021-12-14	GR	B	NA	ะ. สัวิวำ	243	NA	269.39349117009783	EU_651500	21	Agricultural areas	Heterogeneous agricultural areas	Land principally occupied by agriculture, with significant areas of natural vegetation	230-204-077	#E6CC4D	ะ. สัวิวำ	858.23223876953125	33	33	33	33	33	33
Coleoptera	Carabidae	Acinopus	Acinopus creticus	35.2106	24.7568	GR4330005	OROS IDI (VORIZIA, GERANOI, KALI MADARA)	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	153.43271772001	EU_658443	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	1564.0943603515625	33	33	33	33	33	33
Coleoptera	Carabidae	Calathus	Calathus oertzeni jeanne	35.2106	24.7568	GR4330005	OROS IDI (VORIZIA, GERANOI, KALI MADARA)	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	153.43271772001	EU_658443	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	1564.0943603515625	33	33	33	33	33	33
Coleoptera	Carabidae	Carabus	Carabus banoni	35.2106	24.7568	GR4330005	OROS IDI (VORIZIA, GERANOI, KALI MADARA)	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	153.43271772001	EU_658443	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	1564.0943603515625	33	33	33	33	33	33
Coleoptera	Tenebrionidae	Dailognatha	Dailognatha quadricollis montana	35.2106	24.7568	GR4330005	OROS IDI (VORIZIA, GERANOI, KALI MADARA)	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	153.43271772001	EU_658443	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	1564.0943603515625	33	33	33	33	33	33
Coleoptera	Carabidae	Harpalus	Harpalus sulphuripes creticus	35.2106	24.7568	GR4330005	OROS IDI (VORIZIA, GERANOI, KALI MADARA)	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	153.43271772001	EU_658443	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	1564.0943603515625	33	33	33	33	33	33
Coleoptera	Carabidae	Tapinopterus	Tapinopterus creticus	35.2106	24.7568	GR4330005	OROS IDI (VORIZIA, GERANOI, KALI MADARA)	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	153.43271772001	EU_658443	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	1564.0943603515625	33	33	33	33	33	33
Orthoptera	Rhaphidophoridae	Troglophilus	Troglophilus spinulosus	35.2106	24.7568	GR4330005	OROS IDI (VORIZIA, GERANOI, KALI MADARA)	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	153.43271772001	EU_658443	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	1564.0943603515625	33	33	33	33	33	33
Coleoptera	Tenebrionidae	Dendarus	Dendarus graecus	35.2106	24.7568	GR4330005	OROS IDI (VORIZIA, GERANOI, KALI MADARA)	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	153.43271772001	EU_658443	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	1564.0943603515625	33	33	33	33	33	33
Orthoptera	Tettigoniidae	Eupholidoptera	Eupholidoptera astyla	35.2106	24.7568	GR4330005	OROS IDI (VORIZIA, GERANOI, KALI MADARA)	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	153.43271772001	EU_658443	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	1564.0943603515625	33	33	33	33	33	33
Orthoptera	Tettigoniidae	Platycleis	Platycleis albopunctata cretica	35.2106	24.7568	GR4330005	OROS IDI (VORIZIA, GERANOI, KALI MADARA)	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	153.43271772001	EU_658443	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	1564.0943603515625	33	33	33	33	33	33
Scorpiones	Euscorpiidae	Euscorpius	Euscorpius candiota	35.2106	24.7568	GR4330005	OROS IDI (VORIZIA, GERANOI, KALI MADARA)	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	153.43271772001	EU_658443	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	1564.0943603515625	33	33	33	33	33	33
Orthoptera	Gryllidae	Gryllomorpha	Gryllomorpha cretensis	35.2106	24.7568	GR4330005	OROS IDI (VORIZIA, GERANOI, KALI MADARA)	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	153.43271772001	EU_658443	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	1564.0943603515625	33	33	33	33	33	33
Coleoptera	Geotrupidae	Jekelius	Jekelius brullei creticus	35.2106	24.7568	GR4330005	OROS IDI (VORIZIA, GERANOI, KALI MADARA)	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	153.43271772001	EU_658443	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	1564.0943603515625	33	33	33	33	33	33
Chilopoda	Scolopendridae	Scolopendra	Scolopendra cretica	35.2106	24.7568	GR4330005	OROS IDI (VORIZIA, GERANOI, KALI MADARA)	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	153.43271772001	EU_658443	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	1564.0943603515625	33	33	33	33	33	33
Coleoptera	Carabidae	Zabrus	Zabrus oertzeni oertzeni	35.2106	24.7568	GR4330005	OROS IDI (VORIZIA, GERANOI, KALI MADARA)	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	153.43271772001	EU_658443	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	1564.0943603515625	33	33	33	33	33	33
Diplopoda	Julidae	Megaphyllum	Megaphyllum cretica	35.2106	24.7568	GR4330005	OROS IDI (VORIZIA, GERANOI, KALI MADARA)	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	153.43271772001	EU_658443	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	1564.0943603515625	33	33	33	33	33	33
Coleoptera	Tenebrionidae	Blaps	Blaps cretensis	35.211	24.1686	GR4340008	LEFKA ORI KAI PARAKTIA ZONI	2021-12-14	GR	B	NA	ะ. สัวิวำ	323	NA	51.93077013497408	EU_662102	28	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Sclerophyllous vegetation	166-230-077	#A6E64D	ะ. สัวิวำ	221.11239624023438	33	33	33	33	33	33
Coleoptera	Tenebrionidae	Dailognatha	Dailognatha quadricollis montana	35.2112	24.8975	GR4330005	OROS IDI (VORIZIA, GERANOI, KALI MADARA)	2021-12-14	GR	B	NA	ะ. สัวิวำ	333	NA	830.90449153991494	EU_672564	32	Forest and semi natural areas	Open spaces with little or no vegetation	Sparsely vegetated areas	204-255-204	#CCFFCC	ะ. สัวิวำ	1739.2568359375	33	33	33	33	33	33
Coleoptera	Tenebrionidae	Dendarus	Dendarus politus	35.2114	24.8969	GR4330005	OROS IDI (VORIZIA, GERANOI, KALI MADARA)	2021-12-14	GR	B	NA	ะ. สัวิวำ	333	NA	830.90449153991494	EU_672564	32	Forest and semi natural areas	Open spaces with little or no vegetation	Sparsely vegetated areas	204-255-204	#CCFFCC	ะ. สัวิวำ	1732.1953125	33	33	33	33	33	33
Coleoptera	Tenebrionidae	Dendarus	Dendarus foraminosus foraminosus	35.2117	24.8714	GR4330005	OROS IDI (VORIZIA, GERANOI, KALI MADARA)	2021-12-14	GR	B	NA	ะ. สัวิวำ	323	NA	36760.92526022485	EU_662533	28	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Sclerophyllous vegetation	166-230-077	#A6E64D	ะ. สัวิวำ	1474.1297607421875	33	33	33	33	33	33
Scorpiones	Euscorpiidae	Euscorpius	Euscorpius candiota	35.2117	24.8714	GR4330005	OROS IDI (VORIZIA, GERANOI, KALI MADARA)	2021-12-14	GR	B	NA	ะ. สัวิวำ	323	NA	36760.92526022485	EU_662533	28	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Sclerophyllous vegetation	166-230-077	#A6E64D	ะ. สัวิวำ	1474.1297607421875	33	33	33	33	33	33
Orthoptera	Pamphagidae	Orchamus	Orchamus raulinii	35.2117	24.8714	GR4330005	OROS IDI (VORIZIA, GERANOI, KALI MADARA)	2021-12-14	GR	B	NA	ะ. สัวิวำ	323	NA	36760.92526022485	EU_662533	28	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Sclerophyllous vegetation	166-230-077	#A6E64D	ะ. สัวิวำ	1474.1297607421875	33	33	33	33	33	33
Coleoptera	Tenebrionidae	Dendarus	Dendarus politus	35.2117	24.8714	GR4330005	OROS IDI (VORIZIA, GERANOI, KALI MADARA)	2021-12-14	GR	B	NA	ะ. สัวิวำ	323	NA	36760.92526022485	EU_662533	28	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Sclerophyllous vegetation	166-230-077	#A6E64D	ะ. สัวิวำ	1474.1297607421875	33	33	33	33	33	33
Orthoptera	Gryllidae	Gryllomorpha	Gryllomorpha cretensis	35.2121	25.4238	GR4320002	DIKTI: OROPEDIO LASITHIOU, KATHARO, SELENA, SELAKANO, CHALASMENI KORYFI	2021-12-14	GR	B	NA	ะ. สัวิวำ	312	NA	123.38166094991391	EU_656258	24	Forest and semi natural areas	Forests	Coniferous forest	000-166-000	#00A600	ะ. สัวิวำ	668.34552001953125	33	33	33	33	33	33
Scorpiones	Euscorpiidae	Euscorpius	Euscorpius candiota	35.2125	24.5367	NA	NA	NA	NA	NA	NA	NA	112	NA	25.584354570029742	EU_630022	2	Artificial surfaces	Urban fabric	Discontinuous urban fabric	255-000-000	#FF0000	ะ. สัวิวำ	449.083984375	23	33	22	23	33	22
