assessmentId,internalTaxonId,scientificName,code,name,majorImportance,season,suitability
526919,137547,Catharsius chinai,3.5,Shrubland - Subtropical/Tropical Dry,Yes,resident,Suitable
527017,137555,Demarziella planitarsis,4.5,Grassland - Subtropical/Tropical Dry,,,Unknown
527017,137555,Demarziella planitarsis,3.5,Shrubland - Subtropical/Tropical Dry,,,Unknown
527017,137555,Demarziella planitarsis,2.1,Savanna - Dry,,,Unknown
527073,137559,Gyronotus pumilus,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
527101,137561,Metacatharsius pumilioniformis,4.5,Grassland - Subtropical/Tropical Dry,Yes,resident,Suitable
527101,137561,Metacatharsius pumilioniformis,3.5,Shrubland - Subtropical/Tropical Dry,Yes,resident,Suitable
527115,137562,Scarabaeolus canaliculatus,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,,resident,Suitable
527129,137563,Zonocopris machadoi,17,Other,Yes,resident,Suitable
527143,137564,Copris wiesei,1.9,Forest - Subtropical/Tropical Moist Montane,,resident,Unknown
527143,137564,Copris wiesei,4.7,Grassland - Subtropical/Tropical High Altitude,,resident,Unknown
527157,137565,Ontherus raptor,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
527171,137566,Trichillidium quadridens,3.5,Shrubland - Subtropical/Tropical Dry,Yes,resident,Suitable
527171,137566,Trichillidium quadridens,1.5,Forest - Subtropical/Tropical Dry,Yes,resident,Suitable
527199,137568,Onthophagus hoplocerus,1.4,Forest - Temperate,Yes,,Suitable
527227,137570,Garreta malleolus,14.2,Artificial/Terrestrial - Pastureland,,resident,Unknown
527227,137570,Garreta malleolus,2.2,Savanna - Moist,No,resident,Suitable
527227,137570,Garreta malleolus,4.7,Grassland - Subtropical/Tropical High Altitude,,resident,Unknown
527269,137573,Ontherus laminifer,17,Other,Yes,resident,Suitable
527283,137574,Canthidium femoratum,1.4,Forest - Temperate,,resident,
527325,137578,Boletoscapter furcatus,1.6,Forest - Subtropical/Tropical Moist Lowland,,,Suitable
527325,137578,Boletoscapter furcatus,1.5,Forest - Subtropical/Tropical Dry,,,Suitable
527325,137578,Boletoscapter furcatus,1.4,Forest - Temperate,,,Suitable
527325,137578,Boletoscapter furcatus,2.1,Savanna - Dry,,,Unknown
527325,137578,Boletoscapter furcatus,3.5,Shrubland - Subtropical/Tropical Dry,,,Unknown
527325,137578,Boletoscapter furcatus,3.6,Shrubland - Subtropical/Tropical Moist,,,Unknown
527355,137581,Macroderes cornutus,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,resident,Suitable
527397,137584,Canthon quadripunctatus,2.1,Savanna - Dry,Yes,resident,Suitable
527411,137585,Canthidium flavicorne,18,Unknown,,,Suitable
527425,137586,Bdelyrus apaporisae,1.6,Forest - Subtropical/Tropical Moist Lowland,,resident,Suitable
527495,137591,Onthophagus flavolimbatus,4.5,Grassland - Subtropical/Tropical Dry,Yes,resident,Suitable
527495,137591,Onthophagus flavolimbatus,2.1,Savanna - Dry,Yes,resident,Suitable
527495,137591,Onthophagus flavolimbatus,3.5,Shrubland - Subtropical/Tropical Dry,Yes,resident,Suitable
527509,137592,Anomiopus idei,18,Unknown,,,
527531,137594,Canthon corruscus,18,Unknown,,,
527654,137598,Ateuchus halffteri,1.6,Forest - Subtropical/Tropical Moist Lowland,,resident,Suitable
527777,137604,Onthophagus depilatus,1.5,Forest - Subtropical/Tropical Dry,Yes,resident,Suitable
527819,137607,Canthon lividus,4.5,Grassland - Subtropical/Tropical Dry,,resident,Suitable
527819,137607,Canthon lividus,1.5,Forest - Subtropical/Tropical Dry,,resident,Suitable
527833,137608,Onitis meyeri,1.9,Forest - Subtropical/Tropical Moist Montane,,resident,Unknown
527833,137608,Onitis meyeri,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,,resident,Unknown
527847,137609,Onthophagus bornemisszai,1.4,Forest - Temperate,Yes,,Suitable
527974,137613,Bdelyrus cochabambae,1.9,Forest - Subtropical/Tropical Moist Montane,,resident,Suitable
528002,137615,Pedaria cambeforti,1.5,Forest - Subtropical/Tropical Dry,Yes,resident,Suitable
528030,137617,Anomiopus laetus,18,Unknown,,,
528044,137618,Onthophagus mamillatus,1.5,Forest - Subtropical/Tropical Dry,Yes,,Suitable
528100,137622,Onthophagus janthinus,4.7,Grassland - Subtropical/Tropical High Altitude,Yes,resident,Suitable
528262,137629,Onthophagus aequepubens,2.1,Savanna - Dry,Yes,resident,Suitable
528307,137631,Onthophagus anchommatus,1.5,Forest - Subtropical/Tropical Dry,Yes,,Suitable
528349,137634,Odontoloma pygidiale,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,resident,Suitable
528363,137635,Deltochilum batesi,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
528420,137639,Ontherus hadros,1.9,Forest - Subtropical/Tropical Moist Montane,,resident,Suitable
528448,137641,Macroderes endroedyi,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,,,Suitable
528476,137643,Onitis obscurus,2.1,Savanna - Dry,Yes,resident,Suitable
528476,137643,Onitis obscurus,2.2,Savanna - Moist,,resident,Unknown
528490,137644,Canthon helleri,1.9,Forest - Subtropical/Tropical Moist Montane,,resident,Suitable
528504,137645,Lepanus politus,1.5,Forest - Subtropical/Tropical Dry,Yes,,Suitable
528518,137646,Proagoderus extensus,2.1,Savanna - Dry,Yes,resident,Suitable
528518,137646,Proagoderus extensus,2.2,Savanna - Moist,Yes,resident,Suitable
528583,137648,Frankenbergerius nitidus,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,resident,Suitable
528639,137652,Scarabaeus rixosus,18,Unknown,,,Suitable
528667,137654,Canthidium magnum,18,Unknown,,,Suitable
528765,137656,Canthidium flavum,18,Unknown,,,Suitable
528801,137659,Anomiopus birai,2.2,Savanna - Moist,,resident,Suitable
528815,137660,Ateuchus ambiguus,4.7,Grassland - Subtropical/Tropical High Altitude,Yes,resident,Suitable
528815,137660,Ateuchus ambiguus,3.7,Shrubland - Subtropical/Tropical High Altitude,Yes,resident,Suitable
528843,137662,Uroxys lojanus,18,Unknown,,,
528871,137664,Onitis robustus,2.2,Savanna - Moist,Yes,resident,Suitable
528899,137666,Canthon heyrovskyi,2.2,Savanna - Moist,,resident,Suitable
528899,137666,Canthon heyrovskyi,2.1,Savanna - Dry,,resident,Suitable
528899,137666,Canthon heyrovskyi,14.2,Artificial/Terrestrial - Pastureland,,resident,Suitable
528899,137666,Canthon heyrovskyi,1.9,Forest - Subtropical/Tropical Moist Montane,,resident,Suitable
528913,137667,Holocephalus sculptus,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
528983,137672,Onthophagus bindaree,1.6,Forest - Subtropical/Tropical Moist Lowland,,,Unknown
528983,137672,Onthophagus bindaree,1.5,Forest - Subtropical/Tropical Dry,,,Unknown
529025,137675,Caccobius nigritulus,4.5,Grassland - Subtropical/Tropical Dry,Yes,resident,Suitable
529025,137675,Caccobius nigritulus,1.5,Forest - Subtropical/Tropical Dry,,resident,Unknown
529025,137675,Caccobius nigritulus,2.1,Savanna - Dry,Yes,resident,Suitable
529025,137675,Caccobius nigritulus,3.6,Shrubland - Subtropical/Tropical Moist,Yes,resident,Suitable
529039,137676,Liatongus arrowi,3.7,Shrubland - Subtropical/Tropical High Altitude,Yes,resident,Suitable
529039,137676,Liatongus arrowi,4.7,Grassland - Subtropical/Tropical High Altitude,Yes,resident,Suitable
529053,137677,Gromphas aeruginosa,14.2,Artificial/Terrestrial - Pastureland,,resident,Suitable
529053,137677,Gromphas aeruginosa,17,Other,,,
529095,137680,Odontoloma endroedyi,18,Unknown,,,
529109,137681,Onthophagus lemekensis,3.5,Shrubland - Subtropical/Tropical Dry,,resident,Suitable
529109,137681,Onthophagus lemekensis,4.5,Grassland - Subtropical/Tropical Dry,,resident,Suitable
529165,137685,Caccobius cavatus,2.2,Savanna - Moist,Yes,resident,Suitable
529165,137685,Caccobius cavatus,3.6,Shrubland - Subtropical/Tropical Moist,Yes,resident,Suitable
529165,137685,Caccobius cavatus,4.5,Grassland - Subtropical/Tropical Dry,Yes,resident,Suitable
529210,137687,Onthophagus falculatus,1.6,Forest - Subtropical/Tropical Moist Lowland,,,Unknown
529224,137688,Hyalonthophagus pseudovirens,2.2,Savanna - Moist,,resident,Unknown
529288,137693,Coprophanaeus ohausi,1.9,Forest - Subtropical/Tropical Moist Montane,,resident,Unknown
529316,137695,Onthophagus hippopotamus,4.7,Grassland - Subtropical/Tropical High Altitude,,resident,Suitable
529316,137695,Onthophagus hippopotamus,1.4,Forest - Temperate,,resident,Suitable
529372,137699,Onthophagus impressicollis,4.5,Grassland - Subtropical/Tropical Dry,,resident,Suitable
529372,137699,Onthophagus impressicollis,3.5,Shrubland - Subtropical/Tropical Dry,,resident,Suitable
529469,137702,Onthophagus quadricuspis,3.6,Shrubland - Subtropical/Tropical Moist,,resident,Unknown
529469,137702,Onthophagus quadricuspis,1.6,Forest - Subtropical/Tropical Moist Lowland,,resident,Unknown
529497,137704,Scarabaeolus karrooensis,3.5,Shrubland - Subtropical/Tropical Dry,,resident,Suitable
529497,137704,Scarabaeolus karrooensis,4.5,Grassland - Subtropical/Tropical Dry,,resident,Suitable
529511,137705,Dichotomius alyattes,18,Unknown,,,
529581,137710,Onthophagus nigriventris,4.7,Grassland - Subtropical/Tropical High Altitude,,resident,Suitable
529595,137711,Onthophagus carpophilus,1.6,Forest - Subtropical/Tropical Moist Lowland,,,Suitable
529710,137715,Lepanus gelasinus,1.5,Forest - Subtropical/Tropical Dry,Yes,,Suitable
529746,137718,Onthophagus reyesi,1.4,Forest - Temperate,,resident,Suitable
529774,137720,Deltochilum carinatum,1.6,Forest - Subtropical/Tropical Moist Lowland,,,
529844,137725,Copris ritsemae,4.5,Grassland - Subtropical/Tropical Dry,Yes,resident,Suitable
529964,137729,Pedaria puncticollis,4.5,Grassland - Subtropical/Tropical Dry,,resident,Suitable
529964,137729,Pedaria puncticollis,3.5,Shrubland - Subtropical/Tropical Dry,,resident,Suitable
529964,137729,Pedaria puncticollis,2.1,Savanna - Dry,,resident,Suitable
529964,137729,Pedaria puncticollis,1.6,Forest - Subtropical/Tropical Moist Lowland,,resident,Suitable
529964,137729,Pedaria puncticollis,1.5,Forest - Subtropical/Tropical Dry,,resident,Suitable
530028,137734,Gymnopleurus bicolor,18,Unknown,,,
530203,137742,Cephalodesmius armiger,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,,Suitable
530397,137751,Canthon columbianus,18,Unknown,,,
530453,137756,Onthophagus caprai,1.6,Forest - Subtropical/Tropical Moist Lowland,,,Unknown
530453,137756,Onthophagus caprai,1.5,Forest - Subtropical/Tropical Dry,,,Unknown
530509,137760,Canthidium aurichalceum,18,Unknown,,,
530523,137761,Anomiopus lauropalui,18,Unknown,,,
530565,137764,Epirinus relictus,4.7,Grassland - Subtropical/Tropical High Altitude,Yes,resident,Suitable
530579,137765,Dichotomius nutans,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
530621,137768,Uroxys elongatus,4.7,Grassland - Subtropical/Tropical High Altitude,Yes,resident,Suitable
530621,137768,Uroxys elongatus,14.2,Artificial/Terrestrial - Pastureland,Yes,resident,Suitable
530649,137770,Ontherus aequatorius,14.2,Artificial/Terrestrial - Pastureland,Yes,resident,Suitable
530663,137771,Uroxys coarctatus,4.7,Grassland - Subtropical/Tropical High Altitude,Yes,resident,Suitable
530663,137771,Uroxys coarctatus,14.2,Artificial/Terrestrial - Pastureland,Yes,resident,Suitable
530677,137772,Ateuchus carbonarius,1.4,Forest - Temperate,,resident,Suitable
530705,137774,Amphistomus speculifer,1.4,Forest - Temperate,Yes,resident,Suitable
530719,137775,Onthophagus lugubris,4.7,Grassland - Subtropical/Tropical High Altitude,,resident,Suitable
530761,137778,Temnoplectron bornemisszai,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
530761,137778,Temnoplectron bornemisszai,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,resident,Suitable
530775,137779,Clypeodrepanus striatus,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
530811,137782,Onthophagus yiryoront,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,,Suitable
530825,137783,Scybalophagus plicatipennis,8.1,Desert - Hot,Yes,resident,Suitable
530853,137785,Copris serius,18,Unknown,,,
530976,137792,Onthophagus nagpurensis,1.5,Forest - Subtropical/Tropical Dry,,,Unknown
530990,137793,Onthophagus bunamin,2.1,Savanna - Dry,Yes,,Suitable
531018,137795,Onthophagus bicolensis,1.6,Forest - Subtropical/Tropical Moist Lowland,,,Unknown
531018,137795,Onthophagus bicolensis,1.5,Forest - Subtropical/Tropical Dry,,,Unknown
531040,137797,Panelus bakeri,1.6,Forest - Subtropical/Tropical Moist Lowland,,,Unknown
531082,137800,Onthophagus beiranus,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,Yes,resident,Suitable
531082,137800,Onthophagus beiranus,2.2,Savanna - Moist,Yes,resident,Suitable
531110,137802,Sceliages difficilis,2.2,Savanna - Moist,,resident,Unknown
531124,137803,Canthidium sladeni,2.2,Savanna - Moist,,resident,Suitable
531124,137803,Canthidium sladeni,2.1,Savanna - Dry,,resident,Suitable
531138,137804,Ontherus brevicollis,1.9,Forest - Subtropical/Tropical Moist Montane,,resident,Suitable
531138,137804,Ontherus brevicollis,1.6,Forest - Subtropical/Tropical Moist Lowland,,resident,Suitable
531216,137810,Versicorpus streyi,2.1,Savanna - Dry,Yes,resident,Suitable
531230,137811,Canthon brunnipennis,18,Unknown,,,Suitable
531258,137813,Onthophagus asper,14.2,Artificial/Terrestrial - Pastureland,Yes,,Suitable
531459,137817,Proagoderus plato,18,Unknown,,,
531473,137818,Endroedyolus paradoxus,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,resident,Suitable
531667,137824,Garreta nitens,2.1,Savanna - Dry,Yes,resident,Suitable
531667,137824,Garreta nitens,2.2,Savanna - Moist,Yes,resident,Suitable
531695,137826,Paraixodina freyi,4.5,Grassland - Subtropical/Tropical Dry,,resident,Suitable
531695,137826,Paraixodina freyi,2.1,Savanna - Dry,Yes,resident,Suitable
531765,137831,Onitis dispar,2.1,Savanna - Dry,Yes,resident,Suitable
531779,137832,Deltochilum cristinae,18,Unknown,,,Suitable
531793,137833,Scybalocanthon darlingtoni,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,resident,Suitable
531807,137834,Garreta azureus,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
532017,137844,Sulcophanaeus batesi,17,Other,Yes,resident,Suitable
532059,137847,Onthophagus hemipygus,1.6,Forest - Subtropical/Tropical Moist Lowland,,,Unknown
532087,137849,Thyregis tarsatus,18,Unknown,,,
532129,137852,Canthon nigellus,18,Unknown,,,
532143,137853,Ontherus irinus,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
532171,137855,Kolbeellus ateuchoides,18,Unknown,,,
532185,137856,Onthophagus kangeanus,18,Unknown,,,Suitable
532227,137859,Pedaria estellae,2.2,Savanna - Moist,,resident,Suitable
532227,137859,Pedaria estellae,2.1,Savanna - Dry,,resident,Suitable
532255,137861,Canthidium cavifrons,1.4,Forest - Temperate,Yes,resident,Suitable
532255,137861,Canthidium cavifrons,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,resident,Suitable
532406,137866,Sisyphus fortuitus,2.1,Savanna - Dry,Yes,resident,Suitable
532420,137867,Canthidium viridicolle,18,Unknown,,,Suitable
532462,137871,Bdelyrus boliviensis,1.6,Forest - Subtropical/Tropical Moist Lowland,,resident,Suitable
532476,137872,Canthidium abbreviatum,18,Unknown,,,Suitable
532560,137878,Canthon zuninoi,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
532574,137879,Ateuchus laevicolle,1.6,Forest - Subtropical/Tropical Moist Lowland,,resident,Suitable
532588,137880,Kheper asceticus,18,Unknown,,,
532630,137883,Gymnopleurus aenescens,4.5,Grassland - Subtropical/Tropical Dry,Yes,resident,Suitable
532630,137883,Gymnopleurus aenescens,2.1,Savanna - Dry,Yes,resident,Suitable
532899,137889,Onthophagus onorei,1.6,Forest - Subtropical/Tropical Moist Lowland,No,resident,Suitable
532913,137890,Onthophagus tricolor,1.5,Forest - Subtropical/Tropical Dry,Yes,,Suitable
532913,137890,Onthophagus tricolor,2.1,Savanna - Dry,Yes,,Suitable
532913,137890,Onthophagus tricolor,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,,Suitable
532927,137891,Onthophagus vigens,1.9,Forest - Subtropical/Tropical Moist Montane,,resident,Suitable
532927,137891,Onthophagus vigens,4.7,Grassland - Subtropical/Tropical High Altitude,,resident,Suitable
532983,137895,Onthophagus rugulipennis,4.5,Grassland - Subtropical/Tropical Dry,,resident,Suitable
532983,137895,Onthophagus rugulipennis,3.5,Shrubland - Subtropical/Tropical Dry,,resident,Suitable
533042,137899,Bdelyrus triangulus,1.6,Forest - Subtropical/Tropical Moist Lowland,,resident,Suitable
533056,137900,Pachysoma glentoni,3.5,Shrubland - Subtropical/Tropical Dry,Yes,resident,Suitable
533070,137901,Deltochilum rubripenne,1.6,Forest - Subtropical/Tropical Moist Lowland,,resident,Suitable
533112,137905,Onthophagus anisocerus,1.4,Forest - Temperate,Yes,,Suitable
533126,137906,Onthophagus mexicanus,1.4,Forest - Temperate,,resident,Suitable
533126,137906,Onthophagus mexicanus,4.4,Grassland - Temperate,,resident,Suitable
533126,137906,Onthophagus mexicanus,14.2,Artificial/Terrestrial - Pastureland,,resident,Suitable
533140,137907,Allogymnopleurus histrio,18,Unknown,,,Suitable
533252,137915,Uroxys monstrosus,18,Unknown,,,
533266,137916,Canthidium manni,14.2,Artificial/Terrestrial - Pastureland,,resident,Suitable
533266,137916,Canthidium manni,3.5,Shrubland - Subtropical/Tropical Dry,,resident,Suitable
533266,137916,Canthidium manni,13.3,Marine Coastal/Supratidal - Coastal Sand Dunes,,resident,Suitable
533288,137918,Sylvicanthon obscurus,18,Unknown,,,
533430,137924,Onthophagus aureofuscus,1.5,Forest - Subtropical/Tropical Dry,,resident,Suitable
533430,137924,Onthophagus aureofuscus,4.7,Grassland - Subtropical/Tropical High Altitude,,resident,Suitable
533430,137924,Onthophagus aureofuscus,1.9,Forest - Subtropical/Tropical Moist Montane,,resident,Suitable
533466,137928,Pedaria dentata,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,resident,Suitable
533480,137929,Catharsius bradshawi,2.1,Savanna - Dry,Yes,resident,Suitable
533544,137934,Canthonella gomezi,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,resident,Suitable
533558,137935,Onthophagus arai,1.9,Forest - Subtropical/Tropical Moist Montane,,,Unknown
533572,137936,Ontherus virescens,2.2,Savanna - Moist,Yes,resident,Suitable
533586,137937,Dichotomius prietoi,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
533628,137940,Allogymnopleurus thalassinus,4.5,Grassland - Subtropical/Tropical Dry,Yes,resident,Suitable
533628,137940,Allogymnopleurus thalassinus,2.1,Savanna - Dry,Yes,resident,Suitable
533628,137940,Allogymnopleurus thalassinus,3.5,Shrubland - Subtropical/Tropical Dry,Yes,resident,Suitable
533671,137943,Ateuchus romani,18,Unknown,,,
533685,137944,Lepanus pygmaeus,14.2,Artificial/Terrestrial - Pastureland,,,Unknown
533749,137949,Gymnopleurus virens,4.5,Grassland - Subtropical/Tropical Dry,,resident,Unknown
533749,137949,Gymnopleurus virens,3.5,Shrubland - Subtropical/Tropical Dry,,resident,Unknown
533749,137949,Gymnopleurus virens,2.1,Savanna - Dry,Yes,resident,Suitable
533749,137949,Gymnopleurus virens,2.2,Savanna - Moist,Yes,resident,Suitable
533853,137951,Scarabaeus bornemisszai,1.5,Forest - Subtropical/Tropical Dry,,resident,Suitable
