internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
170859,Virpazaria backhuysi,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,STROBILOPSIDAE,Virpazaria,backhuysi,,,,,"E. Gittenberger, 1969",
170861,Macedonica schatzmayri,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CLAUSILIIDAE,Macedonica,schatzmayri,,,,,"(A.J. Wagner, 1914)",
170863,Zonites labiosus,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ZONITIDAE,Zonites,labiosus,,,,,"Westerlund, 1893","There is some ongoing debate as to whether to regard this species as valid, or as part of a species complex (Kornilios&#160;<em>et al.</em>&#160;2009)."
170864,Dilataria marcki,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CLAUSILIIDAE,Dilataria,marcki,,,,,"(L. Pfeiffer, 1868)","Nordsieck (2006) lumped <em>bosnica </em>and the at that time undescribed <em>montenegrina </em>under <em>marcki</em>, widening its range. But in 2007, Nordsieck&#160;separated the taxa leaving <em>D. marcki</em> restricted S-Velebit and Plješevica."
170866,Carpathica denticulata,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,OXYCHILIDAE,Carpathica,denticulata,,,,,"Grossu, 1969","According to Welter-Schultes (2012) this taxon is a synonym of <em>Carpathica calophana</em> (Westerlund, 1881) because of the following reasons: (1) only very few specimens have been found, (2) obviously there is some variation in the expression of the membrane at the lower side of the shell, and it is possible that the denticles (characteristic for<em> C. denticulata</em>) are not a unique specific character, (3) the anatomy of <em>C. calophana</em> seems to be quite variable, and <em>C. denticulata</em> seems to fit in this complex, (4) it is also necessary to know more about the life cycle of these animals to determine which of the specimens studied by Grossu (1983) were fully adult.<br/>Bank (2017) followed Riedel's monograph and maintained as a valid species."
170867,Albinaria menelaus,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CLAUSILIIDAE,Albinaria,menelaus,,,,,"(E. von Martens, 1873)",
170870,Albinaria vrondamasa,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CLAUSILIIDAE,Albinaria,vrondamasa,,,,,"(E. Gittenberger, 1987)",According to Nordsieck (2016: Checklist of recent Clausiliidae) <em>vrondamassa </em>is assigned to the genus <em>Isabellaria </em>and is a subspecies of <em>Isabellaria butoti.</em>
170871,Amphorella hypselia,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,FERUSSACIIDAE,Amphorella,hypselia,,,,,"(Pilsbry, 1909)",
170875,Spelaeodiscus hauffeni,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,SPELAEODISCIDAE,Spelaeodiscus,hauffeni,,,,,"(F. Schmidt, 1855)",
170876,Retinella osoriensis,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,OXYCHILIDAE,Retinella,osoriensis,,,,,"(Wollaston, 1878)",
170877,Aegopis compressus,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ZONITIDAE,Aegopis,compressus,,,,,"(Rossmässler, 1836)",
170878,Balcanodiscus beroni,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ZONITIDAE,Balcanodiscus,beroni,,,,,"Riedel, 1995",
170879,Punctum azoricum,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PUNCTIDAE,Punctum,azoricum,,,,,"de Winter, 1988",
170880,Limax aeolianus,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,LIMACIDAE,Limax,aeolianus,,,,,"Giusti, 1973",
170881,Delima subcylindrica,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CLAUSILIIDAE,Delima,subcylindrica,,,,,"(Rossmässler, 1836)",
170882,Albinaria nivea,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CLAUSILIIDAE,Albinaria,nivea,,,,,"(L. Pfeiffer, 1854)",
170884,Carpathica elisabethae,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,OXYCHILIDAE,Carpathica,elisabethae,,,,,"Varga, 1977",
170888,Lehmannia requienii,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,LIMACIDAE,Lehmannia,requienii,,,,,"Pollonera, 1896",
170889,Oxychilus juvenostriatus,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,OXYCHILIDAE,Oxychilus,juvenostriatus,,,,,"Riedel, 1964",
170891,Oxychilus fuscosus,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,OXYCHILIDAE,Oxychilus,fuscosus,,,,,"(Rossmässler, 1838)","<em>Oxychilus fuscosus</em> is currently assigned to the subgenus <em>Oxychilus,</em> but more taxonomical research is needed to assess its systematic position within the family Oxychilidae."
170893,Isabellaria abyssoclista,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CLAUSILIIDAE,Isabellaria,abyssoclista,,,,,"(O. Boettger, 1883)",
170894,Boettgeria depauperata,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CLAUSILIIDAE,Boettgeria,depauperata,,,,,"(R.T. Lowe, 1863)",
170898,Mediterranea planospiroides,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,OXYCHILIDAE,Mediterranea,planospiroides,,,,,"(Riedel, 1969)",
