assessmentId,internalTaxonId,scientificName,type,text,full,value,order
44114151,157643,Ampedus macedonicus,RedListAssessors,"Zapata de la Vega, J.L. & Recalde, J.I.","Zapata de la Vega, J.L. & Recalde, J.I.",José Ignacio Recalde (Mediterranean RL of Anthozoa)|José Luis Zapata de la Vega (IUCN Red List of Mediterranean Saproxylic Beetles expert),"46793075,46372907"
44114151,157643,Ampedus macedonicus,RedListEvaluators,"Gerlach, J. & Eriksson, T.","Gerlach, J. & Eriksson, T.",Justin Gerlach (Terrestrial Invertebrates Red List Authority (TIRLA))|Therese Eriksson (IUCN Centre for Mediterranean Cooperation),"82,96707147"
44114151,157643,Ampedus macedonicus,RedListContributors,"Pettersson, R., Schmidl, J. & Petrakis, P.","Pettersson, R., Schmidl, J. & Petrakis, P.",Panos Petrakis (SX Beetles)|Jürgen Schmidl (N/A)|Roger Pettersson (N/A),"903,893,873"
44114577,157495,Ampedus minos,RedListAssessors,"Recalde, J.I., Schmidl, J., Petrakis, P., Nieto, A., Pettersson, R. & Zapata de la Vega, J.L.","Recalde, J.I., Schmidl, J., Petrakis, P., Nieto, A., Pettersson, R. & Zapata de la Vega, J.L.",Ana Nieto (IUCN)|Panos Petrakis (SX Beetles)|Jürgen Schmidl (N/A)|Roger Pettersson (N/A)|José Ignacio Recalde (Mediterranean RL of Anthozoa)|José Luis Zapata de la Vega (IUCN Red List of Mediterranean Saproxylic Beetles expert),"46372907,893,873,212,903,46793075"
44114577,157495,Ampedus minos,RedListEvaluators,"Gerlach, J. & Eriksson, T.","Gerlach, J. & Eriksson, T.",Justin Gerlach (Terrestrial Invertebrates Red List Authority (TIRLA))|Therese Eriksson (IUCN Centre for Mediterranean Cooperation),"82,96707147"
44149210,157759,Procraerus cretensis,RedListAssessors,"Pettersson, R., Schmidl, J., Petrakis, P., Recalde, J.I. & Zapata de la Vega, J.L.","Pettersson, R., Schmidl, J., Petrakis, P., Recalde, J.I. & Zapata de la Vega, J.L.",Panos Petrakis (SX Beetles)|Jürgen Schmidl (N/A)|Roger Pettersson (N/A)|José Ignacio Recalde (Mediterranean RL of Anthozoa)|José Luis Zapata de la Vega (IUCN Red List of Mediterranean Saproxylic Beetles expert),"903,893,873,46372907,46793075"
44149210,157759,Procraerus cretensis,RedListEvaluators,"Gerlach, J., Eriksson, T. & Baudoux, C.","Gerlach, J., Eriksson, T. & Baudoux, C.","Justin Gerlach (Terrestrial Invertebrates Red List Authority (TIRLA))|Therese Eriksson (IUCN Centre for Mediterranean Cooperation)|Claire Baudoux (Intern, IUCN Med)","82,96707147,96807875"
45462306,45462302,Eupholidoptera cephalonica,RedListAssessors,"Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,13179435,44830971,87583891,87583955,63957748"
45462306,45462302,Eupholidoptera cephalonica,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
45462306,45462302,Eupholidoptera cephalonica,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
45462306,45462302,Eupholidoptera cephalonica,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
45462379,45462354,Eupholidoptera epirotica,RedListAssessors,"Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,13179435,44830971,87583891,87583955,63957748"
45462379,45462354,Eupholidoptera epirotica,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
45462379,45462354,Eupholidoptera epirotica,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
45462379,45462354,Eupholidoptera epirotica,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
45462578,45462525,Eupholidoptera leucasi,RedListAssessors,"Willemse, L.P.M., Heller, K.-G., Hochkirch, A., Kati, V., Papapavlou, K. & Tzirkalli, E.","Willemse, L.P.M., Heller, K.-G., Hochkirch, A., Kati, V., Papapavlou, K. & Tzirkalli, E.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,44830971,13179435,87583891,87583955,63957748"
45462578,45462525,Eupholidoptera leucasi,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
45462578,45462525,Eupholidoptera leucasi,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
45462578,45462525,Eupholidoptera leucasi,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
45462686,45462624,Eupholidoptera megastyla,RedListAssessors,"Willemse, L.P.M., Heller, K.-G., Hochkirch, A., Kati, V., Papapavlou, K. & Tzirkalli, E.","Willemse, L.P.M., Heller, K.-G., Hochkirch, A., Kati, V., Papapavlou, K. & Tzirkalli, E.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,44830971,13179435,87583891,87583955,63957748"
45462686,45462624,Eupholidoptera megastyla,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
45462686,45462624,Eupholidoptera megastyla,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
45462686,45462624,Eupholidoptera megastyla,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
45463162,45463146,Eupholidoptera uvarovi,RedListAssessors,"Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,13179435,44830971,87583891,87583955,63957748"
45463162,45463146,Eupholidoptera uvarovi,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
45463162,45463146,Eupholidoptera uvarovi,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
45463162,45463146,Eupholidoptera uvarovi,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
45463215,45463212,Eupholidoptera forcipata,RedListAssessors,"Willemse, L.P.M., Heller, K.-G., Hochkirch, A., Kati, V., Papapavlou, K. & Tzirkalli, E.","Willemse, L.P.M., Heller, K.-G., Hochkirch, A., Kati, V., Papapavlou, K. & Tzirkalli, E.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,44830971,13179435,87583891,87583955,63957748"
45463215,45463212,Eupholidoptera forcipata,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
45463215,45463212,Eupholidoptera forcipata,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
45463215,45463212,Eupholidoptera forcipata,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
45463226,45463223,Eupholidoptera icariensis,RedListAssessors,"Willemse, L.P.M., Heller, K.-G., Hochkirch, A., Kati, V., Papapavlou, K. & Tzirkalli, E.","Willemse, L.P.M., Heller, K.-G., Hochkirch, A., Kati, V., Papapavlou, K. & Tzirkalli, E.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,44830971,13179435,87583891,87583955,63957748"
45463226,45463223,Eupholidoptera icariensis,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
45463226,45463223,Eupholidoptera icariensis,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
45463226,45463223,Eupholidoptera icariensis,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
45463236,45463233,Eupholidoptera jacquelinae,RedListAssessors,"Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,13179435,44830971,87583891,87583955,63957748"
45463236,45463233,Eupholidoptera jacquelinae,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
45463236,45463233,Eupholidoptera jacquelinae,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
45463236,45463233,Eupholidoptera jacquelinae,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
45463253,45463250,Eupholidoptera kykladica,RedListAssessors,"Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,13179435,44830971,87583891,87583955,63957748"
45463253,45463250,Eupholidoptera kykladica,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
45463253,45463250,Eupholidoptera kykladica,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
45463253,45463250,Eupholidoptera kykladica,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
45463288,45463281,Eupholidoptera spinigera,RedListAssessors,"Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,13179435,44830971,87583891,87583955,63957748"
45463288,45463281,Eupholidoptera spinigera,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
45463288,45463281,Eupholidoptera spinigera,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
45463288,45463281,Eupholidoptera spinigera,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
45463334,45463331,Eupholidoptera annamariae,RedListAssessors,"Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,13179435,44830971,87583891,87583955,63957748"
45463334,45463331,Eupholidoptera annamariae,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
45463334,45463331,Eupholidoptera annamariae,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
45463334,45463331,Eupholidoptera annamariae,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
45463431,45463340,Eupholidoptera astyla,RedListAssessors,"Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,13179435,44830971,87583891,87583955,63957748"
45463431,45463340,Eupholidoptera astyla,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
45463431,45463340,Eupholidoptera astyla,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
45463431,45463340,Eupholidoptera astyla,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
45463466,45463463,Eupholidoptera feri,RedListAssessors,"Willemse, L.P.M., Heller, K.-G., Hochkirch, A., Kati, V., Papapavlou, K. & Tzirkalli, E.","Willemse, L.P.M., Heller, K.-G., Hochkirch, A., Kati, V., Papapavlou, K. & Tzirkalli, E.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,44830971,13179435,87583891,87583955,63957748"
45463466,45463463,Eupholidoptera feri,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
45463466,45463463,Eupholidoptera feri,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
45463466,45463463,Eupholidoptera feri,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
45463477,45463473,Eupholidoptera giuliae,RedListAssessors,"Willemse, L.P.M., Heller, K.-G., Hochkirch, A., Kati, V., Papapavlou, K. & Tzirkalli, E.","Willemse, L.P.M., Heller, K.-G., Hochkirch, A., Kati, V., Papapavlou, K. & Tzirkalli, E.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,44830971,13179435,87583891,87583955,63957748"
45463477,45463473,Eupholidoptera giuliae,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
45463477,45463473,Eupholidoptera giuliae,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
45463477,45463473,Eupholidoptera giuliae,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
45463496,45463493,Eupholidoptera latens,RedListAssessors,"Willemse, L.P.M., Heller, K.-G., Hochkirch, A., Kati, V., Papapavlou, K. & Tzirkalli, E.","Willemse, L.P.M., Heller, K.-G., Hochkirch, A., Kati, V., Papapavlou, K. & Tzirkalli, E.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,44830971,13179435,87583891,87583955,63957748"
