assessmentId,scientificName,internalTaxonId,doi
103507242,Dolichopoda cassagnaui,68313777,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T68313777A103507242.en
103507546,Dolichopoda kalithea,70613726,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T70613726A103507546.en
103507773,Dolichopoda paraskevi,68314552,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T68314552A103507773.en
103508061,Dolichopoda steriotisi,68314902,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T68314902A103508061.en
103508315,Dolichopoda thasosensis,68314976,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T68314976A103508315.en
103508476,Eupholidoptera cretica,45463437,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T45463437A103508476.en
103508875,Dolichopoda gasparoi,17046307,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T17046307A103508875.en
103509603,Poecilimon athos,17181907,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T17181907A103509603.en
103510430,Poecilimon erimanthos,17181953,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T17181953A103510430.en
103510920,Troglophilus spinulosus,68485583,https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T68485583A103510920.en
138710298,Boyeria cretensis,60307,https://dx.doi.org/10.2305/IUCN.UK.2020-3.RLTS.T60307A138710298.en
138884087,Coenagrion intermedium,165504,https://dx.doi.org/10.2305/IUCN.UK.2020-3.RLTS.T165504A138884087.en
140015452,Oropodisma erymanthosi,16084372,https://dx.doi.org/10.2305/IUCN.UK.2019-1.RLTS.T16084372A140015452.en
140514673,Cordulegaster helladica,59706,https://dx.doi.org/10.2305/IUCN.UK.2020-3.RLTS.T59706A140514673.en
149163467,Katara connexa,149163465,https://dx.doi.org/10.2305/IUCN.UK.2021-3.RLTS.T149163465A149163467.en
149164125,Cheilosia katara,149164123,https://dx.doi.org/10.2305/IUCN.UK.2021-3.RLTS.T149164123A149164125.en
149164628,Xanthogramma pilosum,149164626,https://dx.doi.org/10.2305/IUCN.UK.2021-3.RLTS.T149164626A149164628.en
149164662,Xanthogramma aeginae,149164659,https://dx.doi.org/10.2305/IUCN.UK.2021-3.RLTS.T149164659A149164662.en
149165034,Merodon peloponnesius,149165032,https://dx.doi.org/10.2305/IUCN.UK.2021-3.RLTS.T149165032A149165034.en
149165102,Merodon nisi,149165099,https://dx.doi.org/10.2305/IUCN.UK.2021-3.RLTS.T149165099A149165102.en
149165216,Merodon naxius,149165213,https://dx.doi.org/10.2305/IUCN.UK.2021-3.RLTS.T149165213A149165216.en
149165324,Merodon megavidus,149165322,https://dx.doi.org/10.2305/IUCN.UK.2021-3.RLTS.T149165322A149165324.en
149165632,Brachyopa minima,149165628,https://dx.doi.org/10.2305/IUCN.UK.2021-3.RLTS.T149165628A149165632.en
149167059,Eumerus rubrum,149167049,https://dx.doi.org/10.2305/IUCN.UK.2021-3.RLTS.T149167049A149167059.en
149167142,Eumerus minotaurus,149167140,https://dx.doi.org/10.2305/IUCN.UK.2021-3.RLTS.T149167140A149167142.en
149167758,Merodon erymanthius,149167756,https://dx.doi.org/10.2305/IUCN.UK.2021-3.RLTS.T149167756A149167758.en
149167960,Merodon andriotes,149167955,https://dx.doi.org/10.2305/IUCN.UK.2021-3.RLTS.T149167955A149167960.en
149168283,Merodon caerulescens,149168281,https://dx.doi.org/10.2305/IUCN.UK.2021-3.RLTS.T149168281A149168283.en
149170438,Eumerus karyates,149170436,https://dx.doi.org/10.2305/IUCN.UK.2021-3.RLTS.T149170436A149170438.en
149171302,Brachyopa vernalis,149171300,https://dx.doi.org/10.2305/IUCN.UK.2021-3.RLTS.T149171300A149171302.en
172768416,Merodon confinium,172768413,https://dx.doi.org/10.2305/IUCN.UK.2021-3.RLTS.T172768413A172768416.en
172768523,Merodon spineus,172768520,https://dx.doi.org/10.2305/IUCN.UK.2021-3.RLTS.T172768520A172768523.en
176511953,Isophya rhodopensis ssp. leonorae,17181745,https://dx.doi.org/10.2305/IUCN.UK.2020-3.RLTS.T17181745A176511953.en
176825250,Orchamus kaltenbachi,17046338,https://dx.doi.org/10.2305/IUCN.UK.2020-3.RLTS.T17046338A176825250.en
176958611,Poecilimon artedentatus,17181904,https://dx.doi.org/10.2305/IUCN.UK.2020-3.RLTS.T17181904A176958611.en
177074359,Purpuricenus schurmanni,47251891,https://dx.doi.org/10.2305/IUCN.UK.2020-3.RLTS.T47251891A177074359.en
177253381,Triplax emgei,157580,https://dx.doi.org/10.2305/IUCN.UK.2020-3.RLTS.T157580A177253381.en
179993092,Merodon medium,175944745,https://dx.doi.org/10.2305/IUCN.UK.2021-3.RLTS.T175944745A179993092.en
179993389,Merodon olympius,175944635,https://dx.doi.org/10.2305/IUCN.UK.2021-3.RLTS.T175944635A179993389.en
179993901,Merodon atricapillatus,175922919,https://dx.doi.org/10.2305/IUCN.UK.2021-3.RLTS.T175922919A179993901.en
179993994,Merodon rojoi,175923879,https://dx.doi.org/10.2305/IUCN.UK.2021-3.RLTS.T175923879A179993994.en
188013205,Cordulegaster helladica ssp. buchholzi,63226,https://dx.doi.org/10.2305/IUCN.UK.2020-3.RLTS.T63226A188013205.en
188016479,Cordulegaster helladica ssp. helladica,165533,https://dx.doi.org/10.2305/IUCN.UK.2020-3.RLTS.T165533A188016479.en
188019481,Cordulegaster helladica ssp. kastalia,63227,https://dx.doi.org/10.2305/IUCN.UK.2020-3.RLTS.T63227A188019481.en
191489906,Cheilosia candida,188456986,https://dx.doi.org/10.2305/IUCN.UK.2021-3.RLTS.T188456986A191489906.en
194174834,Paragus thracusi,194174678,https://dx.doi.org/10.2305/IUCN.UK.2021-3.RLTS.T194174678A194174834.en
