user_supplied_name	submitted_name	matched_name	data_source_title	score
Anamastigona mediterranea	Anamastigona mediterranea	Anamastigona mediterranea Curcic, Makarov & Lymberakis 2001	PLAZI treatments	0.988
Lithobius creticus	Lithobius creticus	Lithobius creticus	Encyclopedia of Life	0.988
Lithobius creticus	Lithobius creticus	Lithobius creticus	Index to Organism Names	0.988
Lithobius creticus	Lithobius creticus	Lithobius creticus	uBio NameBank	0.988
Lithobius creticus	Lithobius creticus	Lithobius creticus	Arctos	0.988
Lithobius creticus	Lithobius creticus	Lithobius creticus	Open Tree of Life Reference Taxonomy	0.988
Lithobius creticus	Lithobius creticus	Lithobius (Lithobius) creticus Dobroruka, 1977	Catalogue of Life Checklist	0.988
Lithobius creticus	Lithobius creticus	Lithobius creticus Dobroruka, 1977	Integrated Taxonomic Information SystemITIS	0.988
Lithobius creticus	Lithobius creticus	Lithobius creticus Dobroruka, 1977	GBIF Backbone Taxonomy	0.988
Lithobius creticus	Lithobius creticus	Lithobius creticus Dobroruka, 1977	EUNIS	0.988
Lithobius creticus	Lithobius creticus	Lithobius creticus Dobroruka, 1977	BioLib.cz	0.988
Lithobius creticus	Lithobius creticus	Lithobius creticus Dobroruka 1977	nlbif	0.988
Lithobius creticus	Lithobius creticus	Lithobius creticus Dobroruka 1977	Index to Organism Names	0.988
Lithobius creticus	Lithobius creticus	Lithobius creticus Dobroruka 1977	uBio NameBank	0.988
Lithobius creticus	Lithobius creticus	Lithobius (Lithobius) creticus	Myriatrix	0.988
Ovaliptila lindbergi	Ovaliptila lindbergi	Ovaliptila lindbergi	Encyclopedia of Life	0.988
Ovaliptila lindbergi	Ovaliptila lindbergi	Ovaliptila lindbergi	Arctos	0.988
Ovaliptila lindbergi	Ovaliptila lindbergi	Ovaliptila lindbergi	Open Tree of Life Reference Taxonomy	0.988
Ovaliptila lindbergi	Ovaliptila lindbergi	Ovaliptila lindbergi (Chopard, 1957)	Catalogue of Life Checklist	0.988
Ovaliptila lindbergi	Ovaliptila lindbergi	Ovaliptila lindbergi (Chopard, 1957)	GBIF Backbone Taxonomy	0.988
Ovaliptila lindbergi	Ovaliptila lindbergi	Ovaliptila lindbergi (Chopard, 1957)	EUNIS	0.988
Ovaliptila lindbergi	Ovaliptila lindbergi	Ovaliptila lindbergi (Chopard, 1957)	Orthoptera Species File	0.988
Ovaliptila lindbergi	Ovaliptila lindbergi	Ovaliptila lindbergi (Chopard, 1957)	nlbif	0.988
Ovaliptila lindbergi	Ovaliptila lindbergi	Ovaliptila lindbergi (Chopard 1957)	Index to Organism Names	0.988
Phytocoris eduardi	Phytocoris eduardi	Phytocoris eduardi	Encyclopedia of Life	0.988
Phytocoris eduardi	Phytocoris eduardi	Phytocoris eduardi	uBio NameBank	0.988
Phytocoris eduardi	Phytocoris eduardi	Phytocoris eduardi	Open Tree of Life Reference Taxonomy	0.988
Phytocoris eduardi	Phytocoris eduardi	Phytocoris eduardi Kerzhner & Schuh, 1998	Catalogue of Life Checklist	0.988
Phytocoris eduardi	Phytocoris eduardi	Phytocoris (Stictophytocoris) eduardi Kerzhner & Schuh 1998	Union 4	0.988
Phytocoris eduardi	Phytocoris eduardi	Phytocoris eduardi Kerzhner & Schuh, 1998	GBIF Backbone Taxonomy	0.988
Phytocoris eduardi	Phytocoris eduardi	Phytocoris eduardi Kerzhner & Schuh, 1998	EUNIS	0.988
Phytocoris eduardi	Phytocoris eduardi	Phytocoris (Stictophytocoris) eduardi	CU*STAR	0.988
Phytocoris eduardi	Phytocoris eduardi	Phytocoris eduardi Kerzhner & Schuh, 1998	BioLib.cz	0.988
Phytocoris eduardi	Phytocoris eduardi	Phytocoris eduardi Kerzhner & Schuh 1998	Index to Organism Names	0.988
Phytocoris eduardi	Phytocoris eduardi	Phytocoris (Stictophytocoris) eduardi Kerzhner & Schuh 1998	uBio NameBank	0.988
Phytocoris malickyi	Phytocoris malickyi	Phytocoris malickyi	Encyclopedia of Life	0.988
Phytocoris malickyi	Phytocoris malickyi	Phytocoris malickyi	uBio NameBank	0.988
Phytocoris malickyi	Phytocoris malickyi	Phytocoris malickyi	Open Tree of Life Reference Taxonomy	0.988
Phytocoris malickyi	Phytocoris malickyi	Phytocoris (Phytocoris) malickyi Rieger, 1995	Catalogue of Life Checklist	0.988
Phytocoris malickyi	Phytocoris malickyi	Phytocoris malickyi Rieger, 1995	Catalogue of Life Checklist	0.988
Phytocoris malickyi	Phytocoris malickyi	Phytocoris (Phytocoris) malickyi Rieger 1995	Union 4	0.988
Phytocoris malickyi	Phytocoris malickyi	Phytocoris malickyi Rieger, 1995	GBIF Backbone Taxonomy	0.988
Phytocoris malickyi	Phytocoris malickyi	Phytocoris malickyi Rieger, 1995	EUNIS	0.988
Phytocoris malickyi	Phytocoris malickyi	Phytocoris (Phytocoris) malickyi	CU*STAR	0.988
Phytocoris malickyi	Phytocoris malickyi	Phytocoris malickyi Rieger, 1995	BioLib.cz	0.988
Phytocoris malickyi	Phytocoris malickyi	Phytocoris (Phytocoris) malickyi Rieger 1995	Index to Organism Names	0.988
Phytocoris malickyi	Phytocoris malickyi	Phytocoris (Phytocoris) malickyi Rieger 1995	uBio NameBank	0.988
Phytocoris malickyi	Phytocoris malickyi	Phytocoris (Phytocoris) malickyi	uBio NameBank	0.988
Aphaenogaster balcanicoides	Aphaenogaster balcanicoides	Aphaenogaster balcanicoides	Wikispecies	0.988
Aphaenogaster balcanicoides	Aphaenogaster balcanicoides	Aphaenogaster balcanicoides	Encyclopedia of Life	0.988
Aphaenogaster balcanicoides	Aphaenogaster balcanicoides	Aphaenogaster balcanicoides	Arctos	0.988
Aphaenogaster balcanicoides	Aphaenogaster balcanicoides	Aphaenogaster balcanicoides Boer 2013	Index to Organism Names	0.988
Periclista cretica	Periclista cretica	Periclista cretica	Encyclopedia of Life	0.988
Periclista cretica	Periclista cretica	Periclista cretica	uBio NameBank	0.988
Periclista cretica	Periclista cretica	Periclista cretica	Open Tree of Life Reference Taxonomy	0.988
Periclista cretica	Periclista cretica	Periclista cretica (W.Schedl, 1981)	GBIF Backbone Taxonomy	0.988
Periclista cretica	Periclista cretica	Periclista cretica (Schedl, 1981)	EUNIS	0.988
Periclista cretica	Periclista cretica	Periclista cretica (Schedl, 1981)	BioLib.cz	0.988
Periclista cretica	Periclista cretica	Periclista (Periclista)? cretica (Schedl 1981)	Index to Organism Names	0.988
Periclista cretica	Periclista cretica	Periclista (Periclista)? cretica (Schedl 1981)	uBio NameBank	0.988
Periclista cretica	Periclista cretica	Periclista cretica Schedl 1981	PLAZI treatments	0.988
Acrosternum malickyi	Acrosternum malickyi	Acrosternum malickyi	Encyclopedia of Life	0.988
Acrosternum malickyi	Acrosternum malickyi	Acrosternum malickyi	uBio NameBank	0.988
Acrosternum malickyi	Acrosternum malickyi	Acrosternum malickyi	Open Tree of Life Reference Taxonomy	0.988
Acrosternum malickyi	Acrosternum malickyi	Acrosternum malickyi Josifov & Heiss, 1989	GBIF Backbone Taxonomy	0.988
Acrosternum malickyi	Acrosternum malickyi	Acrosternum malickyi Josifov & Heiss, 1989	EUNIS	0.988
Acrosternum malickyi	Acrosternum malickyi	Acrosternum malickyi Josifov & Heiss, 1989	BioLib.cz	0.988
Acrosternum malickyi	Acrosternum malickyi	Acrosternum malickyi Josifov & Heiss 1989	Index to Organism Names	0.988
Nemesia daedali	Nemesia daedali	Nemesia daedali	Encyclopedia of Life	0.988
Nemesia daedali	Nemesia daedali	Nemesia daedali	uBio NameBank	0.988
Nemesia daedali	Nemesia daedali	Nemesia daedali	Arctos	0.988
Nemesia daedali	Nemesia daedali	Nemesia daedali	Open Tree of Life Reference Taxonomy	0.988
Nemesia daedali	Nemesia daedali	Nemesia daedali Decae, 1995	Catalogue of Life Checklist	0.988
Nemesia daedali	Nemesia daedali	Nemesia daedali Decae, 1995	Integrated Taxonomic Information SystemITIS	0.988
Nemesia daedali	Nemesia daedali	Nemesia daedali Decae, 1995	The Interim Register of Marine and Nonmarine Genera	0.988
Nemesia daedali	Nemesia daedali	Nemesia daedali Decae, 1995	GBIF Backbone Taxonomy	0.988
Nemesia daedali	Nemesia daedali	Nemesia daedali Decae, 1995	EUNIS	0.988
Nemesia daedali	Nemesia daedali	Nemesia daedali Decae, 1995	BioLib.cz	0.988
Nemesia daedali	Nemesia daedali	Nemesia daedali Decae, 1995	nlbif	0.988
Nemesia daedali	Nemesia daedali	Nemesia daedali Decae 1995	Index to Organism Names	0.988
Nemesia daedali	Nemesia daedali	Nemesia daedali Decae, 1995	uBio NameBank	0.988
Orthonotus creticus	Orthonotus creticus	Orthonotus creticus	Encyclopedia of Life	0.988
Orthonotus creticus	Orthonotus creticus	Orthonotus creticus	CU*STAR	0.988
Orthonotus creticus	Orthonotus creticus	Orthonotus creticus	uBio NameBank	0.988
Orthonotus creticus	Orthonotus creticus	Orthonotus creticus	Open Tree of Life Reference Taxonomy	0.988
Orthonotus creticus	Orthonotus creticus	Orthonotus creticus Wagner, 1974	Catalogue of Life Checklist	0.988
Orthonotus creticus	Orthonotus creticus	Orthonotus creticus Wagner 1974	Union 4	0.988
Orthonotus creticus	Orthonotus creticus	Orthonotus creticus Wagner, 1974	GBIF Backbone Taxonomy	0.988
Orthonotus creticus	Orthonotus creticus	Orthonotus creticus Wagner, 1974	EUNIS	0.988
Orthonotus creticus	Orthonotus creticus	Orthonotus creticus Wagner, 1974	BioLib.cz	0.988
Orthonotus creticus	Orthonotus creticus	Orthonotus creticus Wagner 1974	Index to Organism Names	0.988
Orthonotus creticus	Orthonotus creticus	Orthonotus creticus Wagner 1974	uBio NameBank	0.988
Tentyria sporadica gavdosana	Tentyria sporadica gavdosana	Tentyria sporadica gavdosana	Encyclopedia of Life	0.999
Tentyria sporadica gavdosana	Tentyria sporadica gavdosana	Tentyria sporadica gavdosana Koch, 1948	GBIF Backbone Taxonomy	0.999
Tentyria sporadica gavdosana	Tentyria sporadica gavdosana	Tentyria sporadica gavdosana Koch, 1948	EUNIS	0.999
Tentyria sporadica gavdosana	Tentyria sporadica gavdosana	Tentyria sporadica gavdosana Koch, 1948	BioLib.cz	0.999
Yllenus gavdos	Yllenus gavdos	Yllenus gavdos	Wikispecies	0.988
Yllenus gavdos	Yllenus gavdos	Yllenus gavdos	Encyclopedia of Life	0.988
Yllenus gavdos	Yllenus gavdos	Yllenus gavdos	Index to Organism Names	0.988
Yllenus gavdos	Yllenus gavdos	Yllenus gavdos	uBio NameBank	0.988
Yllenus gavdos	Yllenus gavdos	Yllenus gavdos	Arctos	0.988
Yllenus gavdos	Yllenus gavdos	Yllenus gavdos Logunov & Marusik, 2003	Catalogue of Life Checklist	0.988
Yllenus gavdos	Yllenus gavdos	Yllenus gavdos Logunov & Marusik, 2003	Integrated Taxonomic Information SystemITIS	0.988
Yllenus gavdos	Yllenus gavdos	Yllenus gavdos Logunov & Marusik, 2003	The Interim Register of Marine and Nonmarine Genera	0.988
Yllenus gavdos	Yllenus gavdos	Yllenus gavdos Logunov & Marusik, 2003	GBIF Backbone Taxonomy	0.988
Yllenus gavdos	Yllenus gavdos	Yllenus gavdos Logunov & Marusik, 2003	EUNIS	0.988
Yllenus gavdos	Yllenus gavdos	Yllenus gavdos Logunov & Marusik, 2003	BioLib.cz	0.988
Yllenus gavdos	Yllenus gavdos	Yllenus gavdos Logunov & Marusik, 2003	nlbif	0.988
Yllenus gavdos	Yllenus gavdos	Yllenus gavdos Logunov & Marusik 2003	Index to Organism Names	0.988
Yllenus gavdos	Yllenus gavdos	Yllenus gavdos Logunov & Marusik, 2003	uBio NameBank	0.988
Zabrus oertzeni stepaneki	Zabrus oertzeni stepaneki	Zabrus oertzeni stepaneki	Encyclopedia of Life	0.999
Zabrus oertzeni stepaneki	Zabrus oertzeni stepaneki	Zabrus oertzeni stepaneki Maran, 1948	Catalogue of Life Checklist	0.999
Zabrus oertzeni stepaneki	Zabrus oertzeni stepaneki	Zabrus oertzeni stepaneki Maran, 1948	GBIF Backbone Taxonomy	0.999
Agapanthia cretica	Agapanthia cretica	Agapanthia cretica	Wikispecies	0.988
Agapanthia cretica	Agapanthia cretica	Agapanthia cretica	Encyclopedia of Life	0.988
Agapanthia cretica	Agapanthia cretica	Agapanthia cretica	uBio NameBank	0.988
Agapanthia cretica	Agapanthia cretica	Agapanthia cretica	Arctos	0.988
Agapanthia cretica	Agapanthia cretica	Agapanthia cretica	Open Tree of Life Reference Taxonomy	0.988
Agapanthia cretica	Agapanthia cretica	Agapanthia cretica D. Bernhauer, 1978	Catalogue of Life Checklist	0.988
Agapanthia cretica	Agapanthia cretica	Agapanthia (Epoptes) cretica D. Bernhauer, 1978	Catalogue of Life Checklist	0.988
Agapanthia cretica	Agapanthia cretica	Agapanthia cretica Bernhauer D., 1978	The Interim Register of Marine and Nonmarine Genera	0.988
Agapanthia cretica	Agapanthia cretica	Agapanthia cretica D.Bernhauer, 1978	GBIF Backbone Taxonomy	0.988
Agapanthia cretica	Agapanthia cretica	Agapanthia cretica Bernhauer, 1978	EUNIS	0.988
Agapanthia cretica	Agapanthia cretica	Agapanthia cretica Bernhauer, 1978	BioLib.cz	0.988
Agapanthia cretica	Agapanthia cretica	Agapanthia cretica Bernhauer D., 1978	nlbif	0.988
Agapanthia cretica	Agapanthia cretica	Agapanthia cretica Bernhauser 1978	Index to Organism Names	0.988
Agapanthia cretica	Agapanthia cretica	Agapanthia cretica Bernhauer 1978	Index to Organism Names	0.988
Agapanthia cretica	Agapanthia cretica	Agapanthia cretica Bernhauer D., 1978	uBio NameBank	0.988
Agapanthia cretica	Agapanthia cretica	Agapanthia cretica Bernhauser 1978	uBio NameBank	0.988
Agapanthia cretica	Agapanthia cretica	Agapanthia cretica BERNHAUER Dieter, 1978	uBio NameBank	0.988
Agapanthia cretica	Agapanthia cretica	Agapanthia cretica D. BERNHAUER 1978	PLAZI treatments	0.988
Amblyiulus creticus	Amblyiulus creticus	Amblyiulus creticus	Encyclopedia of Life	0.988
Amblyiulus creticus	Amblyiulus creticus	Amblyiulus creticus	uBio NameBank	0.988
Amblyiulus creticus	Amblyiulus creticus	Amblyiulus creticus	Arctos	0.988
Amblyiulus creticus	Amblyiulus creticus	Amblyiulus creticus	Open Tree of Life Reference Taxonomy	0.988
Amblyiulus creticus	Amblyiulus creticus	Amblyiulus creticus	Myriatrix	0.988
Amblyiulus creticus	Amblyiulus creticus	Amblyiulus creticus	PLAZI treatments	0.988
Amblyiulus creticus	Amblyiulus creticus	Amblyiulus creticus (Verhoeff, 1901)	Catalogue of Life Checklist	0.988
Amblyiulus creticus	Amblyiulus creticus	Amblyiulus creticus (Verhoeff, 1901)	World Register of Marine Species	0.988
Amblyiulus creticus	Amblyiulus creticus	Amblyiulus creticus (Verhoeff, 1901)	GBIF Backbone Taxonomy	0.988
Amblyiulus creticus	Amblyiulus creticus	Amblyiulus creticus (Verhoeff, 1901)	EUNIS	0.988
Amblyiulus creticus	Amblyiulus creticus	Amblyiulus creticus (Verhoeff, 1901)	BioLib.cz	0.988
Amblyiulus creticus	Amblyiulus creticus	Amblyiulus creticus (Verhoeff, 1901)	nlbif	0.988
Amblyiulus creticus	Amblyiulus creticus	Amblyiulus creticus (Verhoeff, 1901)	uBio NameBank	0.988
Anamastigona penicillata	Anamastigona penicillata	Anamastigona penicillata	Encyclopedia of Life	0.988
Anamastigona penicillata	Anamastigona penicillata	Anamastigona penicillata	uBio NameBank	0.988
Anamastigona penicillata	Anamastigona penicillata	Anamastigona penicillata	Arctos	0.988
Anamastigona penicillata	Anamastigona penicillata	Anamastigona penicillata	Myriatrix	0.988
Anamastigona penicillata	Anamastigona penicillata	Anamastigona penicillata	PLAZI treatments	0.988
Anamastigona penicillata	Anamastigona penicillata	Anamastigona penicillata (Attems, 1902)	Catalogue of Life Checklist	0.988
Anamastigona penicillata	Anamastigona penicillata	Anamastigona penicillata (Attems, 1902)	World Register of Marine Species	0.988
Anamastigona penicillata	Anamastigona penicillata	Anamastigona penicillata (Attems, 1902)	GBIF Backbone Taxonomy	0.988
Anamastigona penicillata	Anamastigona penicillata	Anamastigona penicillata (Attems, 1902)	EUNIS	0.988
Anamastigona penicillata	Anamastigona penicillata	Anamastigona penicillata (Attems, 1902)	BioLib.cz	0.988
Anamastigona penicillata	Anamastigona penicillata	Anamastigona penicillata (Verhoeff, 1901)	nlbif	0.988
Anamastigona penicillata	Anamastigona penicillata	Anamastigona penicillata (Verhoeff, 1901)	uBio NameBank	0.988
Dichrooscytus impros	Dichrooscytus impros	Dichrooscytus impros	Encyclopedia of Life	0.988
Dichrooscytus impros	Dichrooscytus impros	Dichrooscytus impros	CU*STAR	0.988
Dichrooscytus impros	Dichrooscytus impros	Dichrooscytus impros	uBio NameBank	0.988
Dichrooscytus impros	Dichrooscytus impros	Dichrooscytus impros	Open Tree of Life Reference Taxonomy	0.988
Dichrooscytus impros	Dichrooscytus impros	Dichrooscytus impros Heiss, 1988	Catalogue of Life Checklist	0.988
Dichrooscytus impros	Dichrooscytus impros	Dichrooscytus impros Heiss 1988	Union 4	0.988
Dichrooscytus impros	Dichrooscytus impros	Dichrooscytus impros Heiss, 1988	GBIF Backbone Taxonomy	0.988
Dichrooscytus impros	Dichrooscytus impros	Dichrooscytus impros Heiss, 1988	EUNIS	0.988
Dichrooscytus impros	Dichrooscytus impros	Dichrooscytus impros Heiss, 1988	BioLib.cz	0.988
Dichrooscytus impros	Dichrooscytus impros	Dichrooscytus impros Heiss 1988	Index to Organism Names	0.988
Dichrooscytus impros	Dichrooscytus impros	Dichrooscytus impros Heiss 1988	uBio NameBank	0.988
Messor concolor	Messor concolor	Messor concolor	Wikispecies	0.988
Messor concolor	Messor concolor	Messor concolor	National Center for Biotechnology Information	0.988
Messor concolor	Messor concolor	Messor concolor	Encyclopedia of Life	0.988
Messor concolor	Messor concolor	Messor concolor	Index to Organism Names	0.988
Messor concolor	Messor concolor	Messor concolor	uBio NameBank	0.988
Messor concolor	Messor concolor	Messor concolor	Arctos	0.988
Messor concolor	Messor concolor	Messor concolor	Open Tree of Life Reference Taxonomy	0.988
Messor concolor	Messor concolor	Messor concolor Santschi, 1927	Catalogue of Life Checklist	0.988
Messor concolor	Messor concolor	Messor concolor Santschi, 1927	Integrated Taxonomic Information SystemITIS	0.988
Messor concolor	Messor concolor	Messor concolor Santschi, 1927	The Interim Register of Marine and Nonmarine Genera	0.988
Messor concolor	Messor concolor	Messor concolor Santschi, 1927	GBIF Backbone Taxonomy	0.988
Messor concolor	Messor concolor	Messor concolor Santschi, 1927	EUNIS	0.988
Messor concolor	Messor concolor	Messor concolor Santschi, 1927	BioLib.cz	0.988
Messor concolor	Messor concolor	Messor concolor Santschi, 1927	nlbif	0.988
Messor concolor	Messor concolor	Messor concolor Santschi, 1927	uBio NameBank	0.988
Messor concolor	Messor concolor	Messor concolor Santschi	uBio NameBank	0.988
Messor concolor	Messor concolor	Messor concolor Santschi 1927	PLAZI treatments	0.988
Orthotylus mariagratiae	Orthotylus mariagratiae	Orthotylus mariagratiae	Encyclopedia of Life	0.988
Orthotylus mariagratiae	Orthotylus mariagratiae	Orthotylus mariagratiae	uBio NameBank	0.988
Orthotylus mariagratiae	Orthotylus mariagratiae	Orthotylus mariagratiae	Open Tree of Life Reference Taxonomy	0.988
Orthotylus mariagratiae	Orthotylus mariagratiae	Orthotylus mariagratiae Carapezza, 1984	Catalogue of Life Checklist	0.988
Orthotylus mariagratiae	Orthotylus mariagratiae	Orthotylus (Orthotylus) mariagratiae Carapezza, 1984	Catalogue of Life Checklist	0.988
Orthotylus mariagratiae	Orthotylus mariagratiae	Orthotylus mariagratiae Carapezza, 1984	GBIF Backbone Taxonomy	0.988
Orthotylus mariagratiae	Orthotylus mariagratiae	Orthotylus mariagratiae Carapezza, 1984	EUNIS	0.988
Orthotylus mariagratiae	Orthotylus mariagratiae	Orthotylus mariagratiae Carapezza, 1984	BioLib.cz	0.988
Orthotylus mariagratiae	Orthotylus mariagratiae	Orthotylus (Orthotylus) mariagratiae Carapezza 1984	Index to Organism Names	0.988
Orthotylus mariagratiae	Orthotylus mariagratiae	Orthotylus (Parapachylops) mariagratiae Carapezza 1984	Index to Organism Names	0.988
Orthotylus mariagratiae	Orthotylus mariagratiae	Orthotylus (Orthotylus) mariagratiae Carapezza 1984	uBio NameBank	0.988
Orthotylus mariagratiae	Orthotylus mariagratiae	Orthotylus (Parapachylops) mariagratiae Carapezza 1984	uBio NameBank	0.988
Orthotylus mariagratiae	Orthotylus mariagratiae	Orthotylus (Orthotylus) mariagratiae	uBio NameBank	0.988
Acmaeoderella rezeki	Acmaeoderella rezeki	Acmaeoderella jezeki Bílý, 1983	Catalogue of Life Checklist	0.75
