gbif	kingdom	phylum	genus	species	class	order	family
6242968	Animalia	Arthropoda	Periaeschna	Periaeschna gerrhon	Insecta	Odonata	Aeshnidae
6242974	Animalia	Arthropoda	Planaeschna	Planaeschna laoshanensis	Insecta	Odonata	Aeshnidae
6242977	Animalia	Arthropoda	Planaeschna	Planaeschna haui	Insecta	Odonata	Aeshnidae
6242978	Animalia	Arthropoda	Planaeschna	Planaeschna skiaperipola	Insecta	Odonata	Aeshnidae
6242979	Animalia	Arthropoda	Planaeschna	Planaeschna liui	Insecta	Odonata	Aeshnidae
6242980	Animalia	Arthropoda	Planaeschna	Planaeschna nankunshanensis	Insecta	Odonata	Aeshnidae
6242983	Animalia	Arthropoda	Planaeschna	Planaeschna asahinai	Insecta	Odonata	Aeshnidae
6243006	Animalia	Arthropoda	Leptobasis	Leptobasis lucifer	Insecta	Odonata	Coenagrionidae
6243007	Animalia	Arthropoda	Teinobasis	Teinobasis cryptica	Insecta	Odonata	Coenagrionidae
6243010	Animalia	Arthropoda	Teinobasis	Teinobasis sjupp	Insecta	Odonata	Coenagrionidae
6243011	Animalia	Arthropoda	Teinobasis	Teinobasis martinschorri	Insecta	Odonata	Coenagrionidae
6243036	Animalia	Arthropoda	Pseudagrion	Pseudagrion fumipennis	Insecta	Odonata	Coenagrionidae
6243045	Animalia	Arthropoda	Pseudagrion	Pseudagrion lorenzi	Insecta	Odonata	Coenagrionidae
6243063	Animalia	Arthropoda	Mortonagrion	Mortonagrion indraneil	Insecta	Odonata	Coenagrionidae
6243087	Animalia	Arthropoda	Amphicnemis	Amphicnemis hoisen	Insecta	Odonata	Coenagrionidae
6243088	Animalia	Arthropoda	Amphicnemis	Amphicnemis bebar	Insecta	Odonata	Coenagrionidae
6243153	Animalia	Arthropoda	Vanuatubasis	Vanuatubasis bidens	Insecta	Odonata	Coenagrionidae
6243154	Animalia	Arthropoda	Vanuatubasis	Vanuatubasis malekulana	Insecta	Odonata	Coenagrionidae
6243155	Animalia	Arthropoda	Vanuatubasis	Vanuatubasis santoensis	Insecta	Odonata	Coenagrionidae
6243185	Animalia	Arthropoda	Ischnura	Ischnura jeanyvesmeyeri	Insecta	Odonata	Coenagrionidae
6243186	Animalia	Arthropoda	Ischnura	Ischnura rurutana	Insecta	Odonata	Coenagrionidae
6243223	Animalia	Arthropoda	Lestes	Lestes malabaricus	Insecta	Odonata	Lestidae
6243238	Animalia	Arthropoda	Leptogomphus	Leptogomphus hongkongensis	Insecta	Odonata	Gomphidae
6243255	Animalia	Arthropoda	Zephyrogomphus	Zephyrogomphus lateralis	Insecta	Odonata	Gomphidae
6243279	Animalia	Arthropoda	Asiagomphus	Asiagomphus cuneatus	Insecta	Odonata	Gomphidae
6243284	Animalia	Arthropoda	Asiagomphus	Asiagomphus hesperius	Insecta	Odonata	Gomphidae
6243320	Animalia	Arthropoda	Trigomphus	Trigomphus hainanensis	Insecta	Odonata	Gomphidae
6243331	Animalia	Arthropoda	Melligomphus	Melligomphus guangdongensis	Insecta	Odonata	Gomphidae
6243350	Animalia	Arthropoda	Elattoneura	Elattoneura mauros	Insecta	Odonata	Protoneuridae
6243381	Animalia	Arthropoda	Calicnemia	Calicnemia zhuae	Insecta	Odonata	Platycnemididae
6243382	Animalia	Arthropoda	Calicnemia	Calicnemia porcata	Insecta	Odonata	Platycnemididae
6243383	Animalia	Arthropoda	Calicnemia	Calicnemia gulinensis	Insecta	Odonata	Platycnemididae
6243386	Animalia	Arthropoda	Coeliccia	Coeliccia southwelli	Insecta	Odonata	Platycnemididae
6243390	Animalia	Arthropoda	Coeliccia	Coeliccia wilsoni	Insecta	Odonata	Platycnemididae
6243393	Animalia	Arthropoda	Coeliccia	Coeliccia sasamotoi	Insecta	Odonata	Platycnemididae
6243394	Animalia	Arthropoda	Coeliccia	Coeliccia kenyah	Insecta	Odonata	Platycnemididae
6243395	Animalia	Arthropoda	Arrhenocnemis	Arrhenocnemis parvibullis	Insecta	Odonata	Platycnemididae
6243396	Animalia	Arthropoda	Risiocnemis	Risiocnemis corbeti	Insecta	Odonata	Platycnemididae
6243397	Animalia	Arthropoda	Risiocnemis	Risiocnemis hamalaineni	Insecta	Odonata	Platycnemididae
6243406	Animalia	Arthropoda	Asthenocnemis	Asthenocnemis linnaei	Insecta	Odonata	Platycnemididae
6243407	Animalia	Arthropoda	Idiocnemis	Idiocnemis patriciae	Insecta	Odonata	Platycnemididae
6243431	Animalia	Arthropoda	Indocypha	Indocypha catopta	Insecta	Odonata	Chlorocyphidae
6243435	Animalia	Arthropoda	Aristocypha	Aristocypha aino	Insecta	Odonata	Chlorocyphidae
6243452	Animalia	Arthropoda	Rhinocypha	Rhinocypha huai	Insecta	Odonata	Chlorocyphidae
6243481	Animalia	Arthropoda	Drepanosticta	Drepanosticta hamalaineni	Insecta	Odonata	Platystictidae
6243485	Animalia	Arthropoda	Drepanosticta	Drepanosticta sbong	Insecta	Odonata	Platystictidae
6243486	Animalia	Arthropoda	Sinosticta	Sinosticta sylvatica	Insecta	Odonata	Platystictidae
6243487	Animalia	Arthropoda	Sulcosticta	Sulcosticta vantoli	Insecta	Odonata	Platystictidae
6243488	Animalia	Arthropoda	Sulcosticta	Sulcosticta sierramadrensis	Insecta	Odonata	Platystictidae
6454906	Animalia	Arthropoda	Caridina	Caridina glaubrechti	Malacostraca	Decapoda	Atyidae
6454986	Animalia	Arthropoda	Caridina	Caridina holthuisi	Malacostraca	Decapoda	Atyidae
6454997	Animalia	Arthropoda	Caridina	Caridina profundicola	Malacostraca	Decapoda	Atyidae
6455089	Animalia	Arthropoda	Caridina	Caridina striata	Malacostraca	Decapoda	Atyidae
6455116	Animalia	Arthropoda	Caridina	Caridina mahalona	Malacostraca	Decapoda	Atyidae
6455120	Animalia	Arthropoda	Caridina	Caridina parvula	Malacostraca	Decapoda	Atyidae
6455143	Animalia	Arthropoda	Caridina	Caridina woltereckae	Malacostraca	Decapoda	Atyidae
6990531	Animalia	Arthropoda	Ellychnia	Ellychnia captiosa	Insecta	Coleoptera	Lampyridae
6990538	Animalia	Arthropoda	Ellychnia	Ellychnia irrorata	Insecta	Coleoptera	Lampyridae
6990542	Animalia	Arthropoda	Ellychnia	Ellychnia megista	Insecta	Coleoptera	Lampyridae
6990543	Animalia	Arthropoda	Photinus	Photinus bivulnerus	Insecta	Coleoptera	Lampyridae
6990547	Animalia	Arthropoda	Ellychnia	Ellychnia alexanderi	Insecta	Coleoptera	Lampyridae
6990695	Animalia	Arthropoda	Nelsonphotus	Nelsonphotus aridus	Insecta	Coleoptera	Lampyridae
7004743	Animalia	Arthropoda	Heterogyrus	Heterogyrus milloti	Insecta	Coleoptera	Gyrinidae
7367196	Animalia	Arthropoda	Paragomphus	Paragomphus cammaertsi	Insecta	Odonata	Gomphidae
7372915	Animalia	Arthropoda	Tragogomphus	Tragogomphus grogonfla	Insecta	Odonata	Gomphidae
7394459	Animalia	Arthropoda	Africallagma	Africallagma quingentum	Insecta	Odonata	Coenagrionidae
7417209	Animalia	Arthropoda	Pseudagrion	Pseudagrion munte	Insecta	Odonata	Coenagrionidae
7423616	Animalia	Arthropoda	Chlorocypha	Chlorocypha granata	Insecta	Odonata	Chlorocyphidae
7430524	Animalia	Arthropoda	Paraphausis	Paraphausis eximius	Insecta	Coleoptera	Lampyridae
7438652	Animalia	Arthropoda	Lestinogomphus	Lestinogomphus obtusus	Insecta	Odonata	Gomphidae
7444459	Animalia	Arthropoda	Neodythemis	Neodythemis katanga	Insecta	Odonata	Libellulidae
7449773	Animalia	Arthropoda	Zeritis	Zeritis barklyi	Insecta	Lepidoptera	Lycaenidae
7454306	Animalia	Arthropoda	Onychogomphus	Onychogomphus marijanmatoki	Insecta	Odonata	Gomphidae
7456403	Animalia	Arthropoda	Maratus	Maratus sarahae	Arachnida	Araneae	Salticidae
7485002	Animalia	Arthropoda	Castalius	Castalius calice	Insecta	Lepidoptera	Lycaenidae
7488922	Animalia	Arthropoda	Pseudagrion	Pseudagrion tanganyicum	Insecta	Odonata	Coenagrionidae
7510434	Animalia	Arthropoda	Notogomphus	Notogomphus cobyae	Insecta	Odonata	Gomphidae
7516244	Animalia	Arthropoda	Orthetrum	Orthetrum kafwi	Insecta	Odonata	Libellulidae
7518603	Animalia	Arthropoda	Austrarchaea	Austrarchaea monteithi	Arachnida	Araneae	Archaeidae
7533047	Animalia	Arthropoda	Trimenia	Trimenia argyroplaga	Insecta	Lepidoptera	Lycaenidae
7555059	Animalia	Arthropoda	Zygonyx	Zygonyx dionyx	Insecta	Odonata	Libellulidae
7560991	Animalia	Arthropoda	Lestinogomphus	Lestinogomphus calcaratus	Insecta	Odonata	Gomphidae
7566237	Animalia	Arthropoda	Axiocerses	Axiocerses thyra	Insecta	Lepidoptera	Lycaenidae
7576225	Animalia	Arthropoda	Chlorocypha	Chlorocypha aurora	Insecta	Odonata	Chlorocyphidae
7582664	Animalia	Arthropoda	Elattoneura	Elattoneura aurifex	Insecta	Odonata	Protoneuridae
7588585	Animalia	Arthropoda	Pentaphlebia	Pentaphlebia mangana	Insecta	Odonata	Amphipterygidae
7599921	Animalia	Arthropoda	Trithemis	Trithemis legrandi	Insecta	Odonata	Libellulidae
7605804	Animalia	Arthropoda	Elattoneura	Elattoneura tarbotonorum	Insecta	Odonata	Protoneuridae
7612440	Animalia	Arthropoda	Umma	Umma gumma	Insecta	Odonata	Calopterygidae
7627622	Animalia	Arthropoda	Gynacantha	Gynacantha congolica	Insecta	Odonata	Aeshnidae
7633564	Animalia	Arthropoda	Eleuthemis	Eleuthemis eogaster	Insecta	Odonata	Libellulidae
7665271	Animalia	Arthropoda	Photuris	Photuris mysticalampas	Insecta	Coleoptera	Lampyridae
7672690	Animalia	Arthropoda	Orthetrum	Orthetrum lusinga	Insecta	Odonata	Libellulidae
7678665	Animalia	Arthropoda	Notogomphus	Notogomphus intermedius	Insecta	Odonata	Gomphidae
7698857	Animalia	Arthropoda	Telosticta	Telosticta iban	Insecta	Odonata	Platystictidae
7700658	Animalia	Arthropoda	Ceriagrion	Ceriagrion junceum	Insecta	Odonata	Coenagrionidae
7712012	Animalia	Arthropoda	Aloeides	Aloeides caffrariae	Insecta	Lepidoptera	Lycaenidae
7718640	Animalia	Arthropoda	Zeritis	Zeritis chrysantas	Insecta	Lepidoptera	Lycaenidae
7745972	Animalia	Arthropoda	Orthetrum	Orthetrum agaricum	Insecta	Odonata	Libellulidae
7752040	Animalia	Arthropoda	Notogomphus	Notogomphus bosumbuli	Insecta	Odonata	Gomphidae
7763617	Animalia	Arthropoda	Aeshna	Aeshna shennong	Insecta	Odonata	Aeshnidae
7797892	Animalia	Arthropoda	Ceriagrion	Ceriagrion banditum	Insecta	Odonata	Coenagrionidae
7820186	Animalia	Arthropoda	Onychogomphus	Onychogomphus undecim	Insecta	Odonata	Gomphidae
7826113	Animalia	Arthropoda	Malgassophlebia	Malgassophlebia andzaba	Insecta	Odonata	Libellulidae
7828482	Animalia	Arthropoda	Zephyrarchaea	Zephyrarchaea barrettae	Arachnida	Araneae	Archaeidae
7864414	Animalia	Arthropoda	Chlorogomphus	Chlorogomphus auripennis	Insecta	Odonata	Cordulegastridae
7865856	Animalia	Arthropoda	Paragomphus	Paragomphus lemperti	Insecta	Odonata	Gomphidae
7871992	Animalia	Arthropoda	Paragomphus	Paragomphus darwalli	Insecta	Odonata	Gomphidae
7887686	Animalia	Arthropoda	Agriocnemis	Agriocnemis canuango	Insecta	Odonata	Coenagrionidae
7894416	Animalia	Arthropoda	Allocnemis	Allocnemis vicki	Insecta	Odonata	Platycnemididae
7900516	Animalia	Arthropoda	Trithemis	Trithemis hinnula	Insecta	Odonata	Libellulidae
7918235	Animalia	Arthropoda	Pseudagrion	Pseudagrion dactylidium	Insecta	Odonata	Coenagrionidae
7922650	Animalia	Arthropoda	Atrocalopteryx	Atrocalopteryx fasciata	Insecta	Odonata	Calopterygidae
7924923	Animalia	Arthropoda	Chlorocypha	Chlorocypha maxima	Insecta	Odonata	Chlorocyphidae
7940111	Animalia	Arthropoda	Halobrecta	Halobrecta princeps	Insecta	Coleoptera	Staphylinidae
7940802	Animalia	Arthropoda	Lestinogomphus	Lestinogomphus nefrens	Insecta	Odonata	Gomphidae
7946916	Animalia	Arthropoda	Zygonyx	Zygonyx annika	Insecta	Odonata	Libellulidae
7964910	Animalia	Arthropoda	Capys	Capys alpheus	Insecta	Lepidoptera	Lycaenidae
7993269	Animalia	Arthropoda	Pseudagrion	Pseudagrion aureolum	Insecta	Odonata	Coenagrionidae
8015981	Animalia	Arthropoda	Pseudagrion	Pseudagrion sarepi	Insecta	Odonata	Coenagrionidae
8023645	Animalia	Arthropoda	Deudorix	Deudorix antalus	Insecta	Lepidoptera	Lycaenidae
8057649	Animalia	Arthropoda	Echo	Echo perornata	Insecta	Odonata	Calopterygidae
8062738	Animalia	Arthropoda	Zygonyx	Zygonyx denticulatus	Insecta	Odonata	Libellulidae
8068850	Animalia	Arthropoda	Lestinogomphus	Lestinogomphus venustus	Insecta	Odonata	Gomphidae
8084803	Animalia	Arthropoda	Chlorocypha	Chlorocypha flammea	Insecta	Odonata	Chlorocyphidae
8091477	Animalia	Arthropoda	Pseudagrion	Pseudagrion pacale	Insecta	Odonata	Coenagrionidae
8100027	Animalia	Arthropoda	Zephyrarchaea	Zephyrarchaea austini	Arachnida	Araneae	Archaeidae
8109475	Animalia	Arthropoda	Eleuthemis	Eleuthemis umbrina	Insecta	Odonata	Libellulidae
8115684	Animalia	Arthropoda	Anax	Anax gladiator	Insecta	Odonata	Aeshnidae
8122596	Animalia	Arthropoda	Agriocnemis	Agriocnemis toto	Insecta	Odonata	Coenagrionidae
8129165	Animalia	Arthropoda	Synemon	Synemon ignita	Insecta	Lepidoptera	Castniidae
8138648	Animalia	Arthropoda	Paragomphus	Paragomphus clausnitzerorum	Insecta	Odonata	Gomphidae
8144892	Animalia	Arthropoda	Paragomphus	Paragomphus dispar	Insecta	Odonata	Gomphidae
8147372	Animalia	Arthropoda	Zephyrarchaea	Zephyrarchaea robinsi	Arachnida	Araneae	Archaeidae
8185820	Animalia	Arthropoda	Urothemis	Urothemis venata	Insecta	Odonata	Libellulidae
8191989	Animalia	Arthropoda	Phyllogomphus	Phyllogomphus bongorum	Insecta	Odonata	Gomphidae
8214970	Animalia	Arthropoda	Ceriagrion	Ceriagrion obfuscans	Insecta	Odonata	Coenagrionidae
8223270	Animalia	Arthropoda	Epamera	Epamera aemulus	Insecta	Lepidoptera	Lycaenidae
8262396	Animalia	Arthropoda	Notogomphus	Notogomphus gorilla	Insecta	Odonata	Gomphidae
8316628	Animalia	Arthropoda	Aciagrion	Aciagrion bapepe	Insecta	Odonata	Coenagrionidae
8324642	Animalia	Arthropoda	Lamelligomphus	Lamelligomphus annakarlorum	Insecta	Odonata	Gomphidae
8339974	Animalia	Arthropoda	Notogomphus	Notogomphus kimpavita	Insecta	Odonata	Gomphidae
8346173	Animalia	Arthropoda	Orthetrum	Orthetrum umbratum	Insecta	Odonata	Libellulidae
8348646	Animalia	Arthropoda	Austrarchaea	Austrarchaea mcguiganae	Arachnida	Araneae	Archaeidae
8358891	Animalia	Arthropoda	Calopteryx	Calopteryx haemorrhoidalis	Insecta	Odonata	Calopterygidae
8382104	Animalia	Arthropoda	Atrocalopteryx	Atrocalopteryx auco	Insecta	Odonata	Calopterygidae
8387887	Animalia	Arthropoda	Eleuthemis	Eleuthemis libera	Insecta	Odonata	Libellulidae
8394215	Animalia	Arthropoda	Gynacantha	Gynacantha pupillata	Insecta	Odonata	Aeshnidae
8394627	Animalia	Arthropoda	Parastenolechia	Parastenolechia suriensis	Insecta	Lepidoptera	Gelechiidae
8410640	Animalia	Arthropoda	Africocypha	Africocypha varicolor	Insecta	Odonata	Chlorocyphidae
8417638	Animalia	Arthropoda	Elattoneura	Elattoneura lapidaria	Insecta	Odonata	Protoneuridae
8423871	Animalia	Arthropoda	Porpax	Porpax mezierei	Insecta	Odonata	Libellulidae
8445372	Animalia	Arthropoda	Devadatta	Devadatta basilanensis	Insecta	Odonata	Amphipterygidae
8458342	Animalia	Arthropoda	Burmagomphus	Burmagomphus dentatus	Insecta	Odonata	Gomphidae
8462362	Animalia	Arthropoda	Planaeschna	Planaeschna monticola	Insecta	Odonata	Aeshnidae
8468881	Animalia	Arthropoda	Anisogomphus	Anisogomphus yanagisawai	Insecta	Odonata	Gomphidae
8507476	Animalia	Arthropoda	Devadatta	Devadatta yokoii	Insecta	Odonata	Amphipterygidae
8512359	Animalia	Arthropoda	Dysphaea	Dysphaea vanida	Insecta	Odonata	Euphaeidae
8513848	Animalia	Arthropoda	Macrocnemis	Macrocnemis gracilis	Insecta	Odonata	Platycnemididae
8519193	Animalia	Arthropoda	Devadatta	Devadatta tanduk	Insecta	Odonata	Amphipterygidae
8520193	Animalia	Arthropoda	Papuagrion	Papuagrion marijanmatoki	Insecta	Odonata	Coenagrionidae
8528359	Animalia	Arthropoda	Phaenandrogomphus	Phaenandrogomphus safei	Insecta	Odonata	Gomphidae
8534185	Animalia	Arthropoda	Telosticta	Telosticta fugispinosa	Insecta	Odonata	Platystictidae
8549799	Animalia	Arthropoda	Papuagrion	Papuagrion tydecksjuerging	Insecta	Odonata	Coenagrionidae
8550778	Animalia	Arthropoda	Devadatta	Devadatta somoh	Insecta	Odonata	Amphipterygidae
8557795	Animalia	Arthropoda	Dysphaea	Dysphaea ulu	Insecta	Odonata	Euphaeidae
8562794	Animalia	Arthropoda	Devadatta	Devadatta kompieri	Insecta	Odonata	Amphipterygidae
8584665	Animalia	Arthropoda	Nannophlebia	Nannophlebia leoboppi	Insecta	Odonata	Libellulidae
8586026	Animalia	Arthropoda	Planaeschna	Planaeschna maculifrons	Insecta	Odonata	Aeshnidae
8596473	Animalia	Arthropoda	Drepanosticta	Drepanosticta machadoi	Insecta	Odonata	Platystictidae
8598285	Animalia	Arthropoda	Synthemis	Synthemis cyrene	Insecta	Odonata	Synthemistidae
8611613	Animalia	Arthropoda	Microgomphus	Microgomphus alani	Insecta	Odonata	Gomphidae
8611901	Animalia	Arthropoda	Planaeschna	Planaeschna robusta	Insecta	Odonata	Aeshnidae
8631224	Animalia	Arthropoda	Devadatta	Devadatta clavicauda	Insecta	Odonata	Amphipterygidae
8648827	Animalia	Arthropoda	Devadatta	Devadatta aran	Insecta	Odonata	Amphipterygidae
8649642	Animalia	Arthropoda	Somatochlora	Somatochlora shennong	Insecta	Odonata	Corduliidae
8655662	Animalia	Arthropoda	Coeliccia	Coeliccia suoitia	Insecta	Odonata	Platycnemididae
8655754	Animalia	Arthropoda	Mesopodagrion	Mesopodagrion yachowensis	Insecta	Odonata	Megapodagrionidae
8666512	Animalia	Arthropoda	Calicnemia	Calicnemia fortis	Insecta	Odonata	Platycnemididae
8682361	Animalia	Arthropoda	Papuagrion	Papuagrion chrysosoma	Insecta	Odonata	Coenagrionidae
8687035	Animalia	Arthropoda	Nososticta	Nososticta acuminata	Insecta	Odonata	Protoneuridae
8702432	Animalia	Arthropoda	Risiophlebia	Risiophlebia guentheri	Insecta	Odonata	Libellulidae
8702776	Animalia	Arthropoda	Prodasineura	Prodasineura hoffmanni	Insecta	Odonata	Protoneuridae
8704635	Animalia	Arthropoda	Ischnura	Ischnura foylei	Insecta	Odonata	Coenagrionidae
8719232	Animalia	Arthropoda	Leptogomphus	Leptogomphus tioman	Insecta	Odonata	Gomphidae
8725996	Animalia	Arthropoda	Ceylonosticta	Ceylonosticta nietneri	Insecta	Odonata	Platystictidae
8727750	Animalia	Arthropoda	Tirumala	Tirumala petiverana	Insecta	Lepidoptera	Nymphalidae
8728113	Animalia	Arthropoda	Arcopotamonautes	Arcopotamonautes bellarussus	Malacostraca	Decapoda	Potamonautidae
8730272	Animalia	Arthropoda	Euthygomphus	NA	Insecta	Odonata	Gomphidae
8739857	Animalia	Arthropoda	Metagrion	Metagrion convergens	Insecta	Odonata	Argiolestidae
8741751	Animalia	Arthropoda	Aenigmatinea	Aenigmatinea glatzella	Insecta	Lepidoptera	Aenigmatineidae
8746798	Animalia	Arthropoda	Speyeria	Speyeria idalia	Insecta	Lepidoptera	Nymphalidae
8754460	Animalia	Arthropoda	Teinobasis	Teinobasis lieftincki	Insecta	Odonata	Coenagrionidae
8758873	Animalia	Arthropoda	Potamonautes	Potamonautes mulanjeensis	Malacostraca	Decapoda	Potamonautidae
8761390	Animalia	Arthropoda	Argia	Argia cuprea	Insecta	Odonata	Coenagrionidae
8774500	Animalia	Arthropoda	Celebargiolestes	Celebargiolestes askewi	Insecta	Odonata	Megapodagrionidae
8784814	Animalia	Arthropoda	Teinobasis	Teinobasis splendens	Insecta	Odonata	Coenagrionidae
8788220	Animalia	Arthropoda	Platysticta	Platysticta secreta	Insecta	Odonata	Platystictidae
8793714	Animalia	Arthropoda	Protosticta	Protosticta spinosa	Insecta	Odonata	Platystictidae
8793969	Animalia	Arthropoda	Ceylonosticta	Ceylonosticta tropica	Insecta	Odonata	Platystictidae
8806128	Animalia	Arthropoda	Aloeides	Aloeides barbarae	Insecta	Lepidoptera	Lycaenidae
8810904	Animalia	Arthropoda	Metacnemis	Metacnemis angusta	Insecta	Odonata	Platycnemididae
8812064	Animalia	Arthropoda	Ceylonosticta	Ceylonosticta submontana	Insecta	Odonata	Platystictidae
8814297	Animalia	Arthropoda	Lepidochrysops	Lepidochrysops frederikeae	Insecta	Lepidoptera	Lycaenidae
8818919	Animalia	Arthropoda	Laccophilus	Laccophilus transversovittatus	Insecta	Coleoptera	Dytiscidae
8833509	Animalia	Arthropoda	Euchrysops	Euchrysops osiris	Insecta	Lepidoptera	Lycaenidae
8835912	Animalia	Arthropoda	Cassionympha	Cassionympha perissinottoi	Insecta	Lepidoptera	Nymphalidae
8838616	Animalia	Arthropoda	Coeliccia	Coeliccia paludensis	Insecta	Odonata	Platycnemididae
8859274	Animalia	Arthropoda	Coeliccia	Coeliccia hainanense	Insecta	Odonata	Platycnemididae
8861005	Animalia	Arthropoda	Teinobasis	Teinobasis aquila	Insecta	Odonata	Coenagrionidae
8866757	Animalia	Arthropoda	Drepanosticta	Drepanosticta austeni	Insecta	Odonata	Platystictidae
8872688	Animalia	Arthropoda	Ceylonosticta	Ceylonosticta mirifica	Insecta	Odonata	Platystictidae
8880127	Animalia	Arthropoda	Bornargiolestes	Bornargiolestes fuscus	Insecta	Odonata	Megapodagrionidae
8886619	Animalia	Arthropoda	Burmagomphus	Burmagomphus apricus	Insecta	Odonata	Gomphidae
8889396	Animalia	Arthropoda	Onychargia	Onychargia priydak	Insecta	Odonata	Coenagrionidae
8900212	Animalia	Arthropoda	Protosticta	Protosticta ponmudiensis	Insecta	Odonata	Platystictidae
8905229	Animalia	Arthropoda	Protosticta	Protosticta monticola	Insecta	Odonata	Platystictidae
8918873	Animalia	Arthropoda	Burmagomphus	Burmagomphus magnus	Insecta	Odonata	Gomphidae
8920474	Animalia	Arthropoda	Pericnemis	Pericnemis melansoni	Insecta	Odonata	Coenagrionidae
8925364	Animalia	Arthropoda	Bornargiolestes	Bornargiolestes reelsi	Insecta	Odonata	Megapodagrionidae
8929998	Animalia	Arthropoda	Aloeides	Aloeides titei	Insecta	Lepidoptera	Lycaenidae
8946484	Animalia	Arthropoda	Chrysoritis	Chrysoritis blencathrae	Insecta	Lepidoptera	Lycaenidae
8951523	Animalia	Arthropoda	Chrysoritis	Chrysoritis thysbe	Insecta	Lepidoptera	Lycaenidae
8957750	Animalia	Arthropoda	Ceylonosticta	Ceylonosticta hilaris	Insecta	Odonata	Platystictidae
8967837	Animalia	Arthropoda	Coeliccia	Coeliccia mattii	Insecta	Odonata	Platycnemididae
8970678	Animalia	Arthropoda	Synthemis	Synthemis feronia	Insecta	Odonata	Synthemistidae
8978601	Animalia	Arthropoda	Asiagomphus	Asiagomphus reinhardti	Insecta	Odonata	Gomphidae
8988565	Animalia	Arthropoda	Laccophilus	Laccophilus insularum	Insecta	Coleoptera	Dytiscidae
8995897	Animalia	Arthropoda	Drepanosticta	Drepanosticta bine	Insecta	Odonata	Platystictidae
9015177	Animalia	Arthropoda	Drepanosticta	Drepanosticta mojca	Insecta	Odonata	Platystictidae
9015443	Animalia	Arthropoda	Protosticta	Protosticta socculus	Insecta	Odonata	Platystictidae
9020715	Animalia	Arthropoda	Sarasaeschna	Sarasaeschna gaofengensis	Insecta	Odonata	Aeshnidae
9021410	Animalia	Arthropoda	Protosticta	Protosticta nigra	Insecta	Odonata	Platystictidae
9025483	Animalia	Arthropoda	Platysticta	Platysticta serendibica	Insecta	Odonata	Platystictidae
9026167	Animalia	Arthropoda	Paramecocnemis	Paramecocnemis similis	Insecta	Odonata	Platycnemididae
9031438	Animalia	Arthropoda	Protosticta	Protosticta ngoai	Insecta	Odonata	Platystictidae
9031724	Animalia	Arthropoda	Drepanosticta	Drepanosticta anamia	Insecta	Odonata	Platystictidae
9039691	Animalia	Arthropoda	Chrysoritis	Chrysoritis adonis	Insecta	Lepidoptera	Lycaenidae
9045182	Animalia	Arthropoda	Nososticta	Nososticta rufipes	Insecta	Odonata	Protoneuridae
9046727	Animalia	Arthropoda	Chrysoritis	Chrysoritis nigricans	Insecta	Lepidoptera	Lycaenidae
