sci_name	gbifid.ids	gbifid.class	gbifid.match	gbifid.multiple_matches	gbifid.pattern_match	gbifid.uri
Anthophora orotavae	1344203	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1344203
Anthophora porphyrea	1344258	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1344258
Anthophora pulverosa	1344430	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1344430
Anthophora purpuraria	1344412	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1344412
Anthophora senicula	1344135	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1344135
Anthophora uniciliata	1344222	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1344222
Atyaephyra strymonensis	8116500	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/8116500
Atyaephyra thyamisensis	8061966	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/8061966
Nomada cretensis	10734734	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/10734734
Troglocaris anophthalma ssp. legovici	NA	gbifid	NA due to ask=FALSE & > 1 result	TRUE	FALSE	NA
Hylaeus azorae	1349470	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1349470
Andrena grossella	1356864	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1356864
Andrena lineolata	1358038	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1358038
Dufourea fortunata	1351891	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1351891
Dufourea longiglossa	1351940	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1351940
Dufourea merceti	1351839	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1351839
Rophites thracius	1352006	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1352006
Lasioglossum wollastoni	1353761	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1353761
Lasioglossum viride	1353989	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1353989
Lasioglossum loetum	1353557	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1353557
Lasioglossum leucomontanum	1353851	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1353851
Lasioglossum corsicanum	1355003	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1355003
Lasioglossum chalcodes	1353948	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1353948
Lasioglossum castilianum	1354138	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1354138
Lasioglossum aureimontanum	1353719	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1353719
Lasioglossum ariadne	1354088	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1354088
Lasioglossum arctifrons	1354192	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1354192
Andrena chalcogastra	1356948	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1356948
Andrena chelma	1357004	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1357004
Andrena corssubalpina	1357632	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1357632
Andrena damara	1357352	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1357352
Andrena ebmerella	9786142	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/9786142
Andrena elata	1358028	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1358028
Andrena fria	1357520	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1357520
Andrena funerea	1357782	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1357782
Andrena helenica	1357140	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1357140
Andrena hillana	1357424	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1357424
Andrena lonicera	1357936	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1357936
Andrena maderensis	1357745	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1357745
Andrena montarca	1358302	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1358302
Andrena muscaria	1358084	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1358084
Andrena nebularia	1357855	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1357855
Andrena neovirida	1357784	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1357784
Andrena nilotica	1357587	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1357587
Anaglyptus luteofasciatus	NA	gbifid	NA due to ask=FALSE & > 1 result	TRUE	FALSE	NA
Anaglyptus praecellens	1160394	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1160394
Isotomus jarmilae	1132842	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1132842
Gnorimus decempunctatus	NA	gbifid	NA due to ask=FALSE & > 1 result	TRUE	FALSE	NA
Osmoderma cristinae	1079594	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1079594
Ampedus boquilobensis	5791555	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/5791555
Ampedus corsicus	4429485	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/4429485
Ampedus fuentei	4429512	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/4429512
Ampedus karneri	4429410	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/4429410
Ampedus koschwitzi	4429482	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/4429482
Ampedus macedonicus	4429446	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/4429446
Ampedus minos	4429506	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/4429506
Ampedus pooti	4429456	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/4429456
Procraerus cretensis	4428963	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/4428963
Haterumelater schembrii	4428848	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/4428848
Triplax andreinii	4450504	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/4450504
Melasis fermini	4431089	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/4431089
Microrhagus hummleri	5744318	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/5744318
Ampedus hispanicus	4429455	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/4429455
Ampedus pyrenaeus	4429411	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/4429411
Ampedus talamellii	4429438	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/4429438
Ameles gracilis	5048711	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/5048711
Ameles limbata	5048712	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/5048712
Pseudoyersinia betancuriae	1405750	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1405750
Pseudoyersinia brevipennis	1405741	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1405741
Pseudoyersinia canariensis	1405749	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1405749
Pseudoyersinia lagrecai	1405744	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1405744
Pseudoyersinia paui	1405747	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1405747
Pseudoyersinia pilipes	1405743	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1405743
Pseudoyersinia subaptera	1405745	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1405745
Pseudoyersinia teydeana	1405742	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1405742
Eupholidoptera cephalonica	1690283	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1690283
Eupholidoptera epirotica	1690249	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1690249
Eupholidoptera hesperica	1690248	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1690248
Eupholidoptera leucasi	1690237	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1690237
Eupholidoptera megastyla	1690287	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1690287
Eupholidoptera uvarovi	1690304	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1690304
Eupholidoptera forcipata	1690301	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1690301
Eupholidoptera icariensis	1690309	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1690309
Eupholidoptera jacquelinae	1690298	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1690298
Eupholidoptera kykladica	1690264	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1690264
Eupholidoptera spinigera	1690299	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1690299
Eupholidoptera annamariae	1690302	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1690302
Eupholidoptera astyla	1690258	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1690258
Eupholidoptera feri	4402659	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/4402659
Eupholidoptera giuliae	1690274	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1690274
Eupholidoptera latens	1690241	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1690241
Eupholidoptera mariannae	1690270	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1690270
Poecilimon pindos	1688104	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1688104
Pseudosphegesthes bergeri	1124322	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1124322
Purpuricenus graecus	1139693	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1139693
Stenopterus creticus	5005600	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/5005600
Trichoferus bergeri	1151419	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1151419
Chorthippus messinai	4423206	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/4423206
Chorthippus rubratibialis	1708314	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1708314
Chorthippus trinacriae	4423208	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/4423208
Euchorthippus sardous	1699469	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1699469
Italohippus monticola	1709968	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1709968
Ochrilidia sicula	1709561	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1709561
Omocestus lopadusae	1710821	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1710821
Omocestus uvarovi	1710735	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1710735
Podisma eitschbergeri	1704117	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1704117
Podisma emiliae	1704110	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1704110
Podisma goidanichi	4403736	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/4403736
Podisma magdalenae	1704116	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1704116
Podisma ruffoi	1704130	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1704130
Podisma silvestrii	1706651	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1706651
Pseudoprumna baldensis	1703023	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1703023
Stenobothrus ursulae	1710909	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1710909
Leptophyes sicula	4403017	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/4403017
Ampedus cretensis	6972346	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/6972346
Ampedus melonii	10787663	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/10787663
Ampedus ottomerkli	10769331	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/10769331
Ampedus vignai	6972008	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/6972008
Elater asmodaius	4429272	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/4429272
Podeonius subcyaneus	6973734	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/6973734
Esarcus besucheti	1045519	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1045519
Esarcus fiorii	1045514	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1045514
Esarcus franzi	1045516	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1045516
Esarcus inexpectatus	1045510	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1045510
Tillus ibericus	4448853	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/4448853
Pycnomerus italicus	4456851	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/4456851
Tarphius besucheti	4456925	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/4456925
Tarphius gibbulus	4456926	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/4456926
Ephippiger camillae	1684037	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1684037
Ephippiger carlottae	1683996	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1683996
Ephippiger cavannai	1683991	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1683991
Ephippiger perforatus	1684054	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1684054
Cucujus tulliae	9026500	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/9026500
Ephippiger ruffoi	1684039	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1684039
Ephippiger zelleri	1683997	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1683997
Uromenus annae	1682893	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1682893
Uromenus siculus	4710203	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/4710203
Petaloptila clauseri	8055057	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/8055057
Petaloptila sbordonii	8152596	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/8152596
Gryllotalpa octodecim	1716208	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1716208
Gryllotalpa quindecim	1716167	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1716167
Gryllotalpa viginti	1716196	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1716196
Gryllotalpa vigintiunum	1716124	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1716124
Calicnemis obesa ssp. sardiniensis	8779323	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/8779323
Acinipe galvagnii	1697663	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1697663
Pamphagus marmoratus	5098003	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/5098003
Pamphagus ortolaniae	5098007	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/5098007
Tetratoma tedaldi	6967155	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/6967155
Poecilimon ikariensis	1688306	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1688306
Poecilimon deplanatus	1688300	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1688300
Prionotropis rhodanica	5098050	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/5098050
Pamphagus sardeus	5098001	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/5098001
Barbitistes vicetinus	1695068	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1695068
Metaplastes ippolitoi	1687732	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1687732
Odontura arcuata	5096139	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/5096139
Odontura calaritana	5096161	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/5096161
Dolichopoda schiavazzii	1729257	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1729257
Anonconotus apenninigenus	1683704	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1683704
Anonconotus pusillus	1683714	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1683714
Anonconotus sibyllinus	1683707	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1683707
Platycleis concii	1685205	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1685205
Platycleis ragusai	1685192	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1685192
Roeseliana brunneri	4402889	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/4402889
Tessellana lagrecai	1684423	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1684423
Tessellana nigrosignata	1684420	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1684420
Tettigonia longispina	NA	gbifid	NA due to ask=FALSE & > 1 result	TRUE	FALSE	NA
Tettigonia silana	1692875	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1692875
Poecilimon klausgerhardi	1688327	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1688327
Sphecodes creticus	10805562	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/10805562
Sphecodes gomerensis	10709829	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/10709829
Sphecodes larochei	10885449	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/10885449
Sphecodes piceohirtus	10738357	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/10738357
Ahermodontus bischoffi	1066402	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1066402
Ahermodontus marini	1066401	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1066401
Accrosus siculus	10695649	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/10695649
Agoliinus pittinoi	1068322	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1068322
Agoliinus ragusae	4425092	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/4425092
Anomius crovettii	1070104	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1070104
Melinopterus dellacasai	1069209	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1069209
Nobius rhodiensis	1069017	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1069017
Heptaulacus gadetinus	1067931	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1067931
Heptaulacus rasettii	1067926	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1067926
Paracoptochirus kozanensis	1069147	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1069147
Paracoptochirus vignai	1069143	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1069143
Typhaeus hiostius	5743128	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/5743128
Ceratophyus martinezi	1070694	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1070694
Ceratophyus rossii	1070697	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1070697
Thorectes baraudi	4994192	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/4994192
Thorectes valencianus	4994191	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/4994191
Thorectes albarracinus	4994177	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/4994177
Thorectes balearicus	4994181	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/4994181
Thorectes castillanus	4994195	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/4994195
Thorectes catalonicus	4994172	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/4994172
Thorectes chersinus	4994197	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/4994197
Thorectes hernandezi	4994178	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/4994178
Thorectes juengeri	4994236	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/4994236
Thorectes orocantabricus	4994196	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/4994196
Thorectes punctatissimus	4994226	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/4994226
Thorectes punctatolineatus	4994173	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/4994173
Onthophagus albarracinus	1091974	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1091974
Onthophagus massai	1091625	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1091625
Onthophagus merdarius	1091614	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1091614
Nomada gredosiana	10801885	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/10801885
Nomada kriesteni	9435422	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/9435422
Megachile apennina	1335684	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1335684
Megachile benoisti	10672333	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/10672333
Megachile binominata	1335307	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1335307
Megachile bioculata	1336091	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1336091
Megachile canariensis	1335945	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1335945
Megachile canescens	1335822	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1335822
